"Plot Title: Ridge_ground"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20298810, SEN S/N: 20298810)","RH, % (LGR S/N: 20298810, SEN S/N: 20298810)","DewPt, °C (LGR S/N: 20298810, SEN S/N: 20298810)"
2019,04/11/24 06:30:00 AM,19.436,64.682,12.819
2020,04/11/24 06:45:00 AM,19.365,64.908,12.802
2021,04/11/24 07:00:00 AM,19.270,65.129,12.761
2022,04/11/24 07:15:00 AM,19.270,64.921,12.714
2023,04/11/24 07:30:00 AM,19.270,64.862,12.701
2024,04/11/24 07:45:00 AM,19.246,64.828,12.671
2025,04/11/24 08:00:00 AM,19.460,64.179,12.728
2026,04/11/24 08:15:00 AM,19.365,64.371,12.681
2027,04/11/24 08:30:00 AM,19.056,65.953,12.739
2028,04/11/24 08:45:00 AM,19.151,66.562,12.963
2029,04/11/24 09:00:00 AM,19.175,67.009,13.083
2030,04/11/24 09:15:00 AM,19.413,66.430,13.185
2031,04/11/24 09:30:00 AM,19.413,67.789,13.479
2032,04/11/24 09:45:00 AM,19.484,67.949,13.582
2033,04/11/24 10:00:00 AM,19.365,70.769,14.058
2034,04/11/24 10:15:00 AM,19.222,71.498,14.069
2035,04/11/24 10:30:00 AM,19.770,70.144,14.318
2036,04/11/24 10:45:00 AM,20.246,70.730,14.897
2037,04/11/24 11:00:00 AM,19.103,76.878,15.001
2038,04/11/24 11:15:00 AM,18.152,83.589,15.265
2039,04/11/24 11:30:00 AM,18.628,85.538,16.060
2040,04/11/24 11:45:00 AM,18.461,84.595,15.739
2041,04/11/24 12:00:00 PM,18.414,87.560,16.179
2042,04/11/24 12:15:00 PM,18.675,89.273,16.710
2043,04/11/24 12:30:00 PM,18.366,90.728,16.631
2044,04/11/24 12:45:00 PM,18.699,91.345,17.056
2045,04/11/24 01:00:00 PM,18.224,92.504,16.759
2046,04/11/24 01:15:00 PM,18.723,92.417,17.243
2047,04/11/24 01:30:00 PM,19.865,88.883,17.827
2048,04/11/24 01:45:00 PM,20.222,87.114,17.893
2049,04/11/24 02:00:00 PM,20.198,85.873,17.664
2050,04/11/24 02:15:00 PM,19.532,88.423,17.423
2051,04/11/24 02:30:00 PM,20.126,89.894,18.247
2052,04/11/24 02:45:00 PM,20.841,88.790,18.779
2053,04/11/24 03:00:00 PM,19.127,89.813,17.243
2054,04/11/24 03:15:00 PM,17.962,93.311,16.620
2055,04/11/24 03:30:00 PM,17.891,93.873,16.632
2056,04/11/24 03:45:00 PM,17.915,94.116,16.691
2057,04/11/24 04:00:00 PM,17.796,95.343,16.751
2058,04/11/24 04:15:00 PM,17.724,97.327,16.963
2059,04/11/24 04:30:00 PM,17.510,97.864,16.824
2060,04/11/24 04:45:00 PM,17.701,97.967,17.029
2061,04/11/24 05:00:00 PM,15.438,94.392,14.259
2062,04/11/24 05:15:00 PM,15.223,93.868,13.969
2063,04/11/24 05:30:00 PM,15.223,94.336,14.036
2064,04/11/24 05:45:00 PM,15.223,96.172,14.296
2065,04/11/24 06:00:00 PM,15.031,96.789,14.190
2066,04/11/24 06:15:00 PM,15.055,96.795,14.215
2067,04/11/24 06:30:00 PM,14.984,97.135,14.190
2068,04/11/24 06:45:00 PM,14.888,96.981,14.073
2069,04/11/24 07:00:00 PM,14.936,96.942,14.115
2070,04/11/24 07:15:00 PM,15.008,97.856,14.313
2071,04/11/24 07:30:00 PM,14.984,97.544,14.246
2072,04/11/24 07:45:00 PM,14.912,97.677,14.192
2073,04/11/24 08:00:00 PM,15.103,97.320,14.335
2074,04/11/24 08:15:00 PM,14.792,97.798,14.089
2075,04/11/24 08:30:00 PM,14.266,96.430,13.374
2076,04/11/24 08:45:00 PM,13.978,96.711,13.124
2077,04/11/24 09:00:00 PM,13.906,96.616,13.039
2078,04/11/24 09:15:00 PM,13.882,95.406,12.848
2079,04/11/24 09:30:00 PM,13.112,95.254,12.058
2080,04/11/24 09:45:00 PM,12.558,95.516,11.539
2081,04/11/24 10:00:00 PM,12.074,95.948,11.114
2082,04/11/24 10:15:00 PM,11.662,95.634,10.659
2083,04/11/24 10:30:00 PM,11.200,94.188,10.000
2084,04/11/24 10:45:00 PM,10.736,94.779,9.618
2085,04/11/24 11:00:00 PM,10.369,95.062,9.290
2086,04/11/24 11:15:00 PM,10.173,95.035,9.090
2087,04/11/24 11:30:00 PM,10.075,94.401,8.906
2088,04/11/24 11:45:00 PM,10.124,92.578,8.704
2089,04/12/24 12:00:00 AM,9.952,92.380,8.505
2090,04/12/24 12:15:00 AM,10.075,91.075,8.443
2091,04/12/24 12:30:00 AM,10.051,90.500,8.337
2092,04/12/24 12:45:00 AM,10.051,89.619,8.210
2093,04/12/24 01:00:00 AM,10.173,88.189,8.122
2094,04/12/24 01:15:00 AM,10.149,87.082,7.932
2095,04/12/24 01:30:00 AM,10.198,86.567,7.903
2096,04/12/24 01:45:00 AM,10.051,86.743,7.784
2097,04/12/24 02:00:00 AM,10.198,85.457,7.734
2098,04/12/24 02:15:00 AM,10.198,85.325,7.714
2099,04/12/24 02:30:00 AM,10.247,84.991,7.710
2100,04/12/24 02:45:00 AM,10.198,85.192,7.693
2101,04/12/24 03:00:00 AM,10.100,86.227,7.755
2102,04/12/24 03:15:00 AM,10.124,86.471,7.816
2103,04/12/24 03:30:00 AM,10.149,87.529,7.999
2104,04/12/24 03:45:00 AM,10.100,87.910,8.008
2105,04/12/24 04:00:00 AM,10.222,87.468,8.063
2106,04/12/24 04:15:00 AM,10.198,87.252,8.006
2107,04/12/24 04:30:00 AM,10.149,88.079,8.081
2108,04/12/24 04:45:00 AM,10.198,87.829,8.093
2109,04/12/24 05:00:00 AM,10.296,87.485,8.138
2110,04/12/24 05:15:00 AM,10.345,86.761,8.078
2111,04/12/24 05:30:00 AM,10.418,85.456,7.951
2112,04/12/24 05:45:00 AM,10.296,85.003,7.761
2113,04/12/24 06:00:00 AM,10.198,84.661,7.611
2114,04/12/24 06:15:00 AM,10.051,85.528,7.600
2115,04/12/24 06:30:00 AM,9.928,87.002,7.702
2116,04/12/24 06:45:00 AM,10.100,86.544,7.803
2117,04/12/24 07:00:00 AM,10.100,84.052,7.419
2118,04/12/24 07:15:00 AM,10.001,84.110,7.332
2119,04/12/24 07:30:00 AM,9.829,83.697,7.098
2120,04/12/24 07:45:00 AM,9.780,83.338,6.993
2121,04/12/24 08:00:00 AM,9.756,81.537,6.681
2122,04/12/24 08:15:00 AM,9.583,81.040,6.432
2123,04/12/24 08:30:00 AM,9.632,78.639,6.083
2124,04/12/24 08:45:00 AM,9.558,78.077,5.916
2125,04/12/24 09:00:00 AM,9.410,79.596,6.026
2126,04/12/24 09:15:00 AM,9.558,78.269,5.948
2127,04/12/24 09:30:00 AM,9.928,78.594,6.364
2128,04/12/24 09:45:00 AM,9.952,77.478,6.198
2129,04/12/24 10:00:00 AM,9.583,76.466,5.664
2130,04/12/24 10:15:00 AM,9.706,76.575,5.802
2131,04/12/24 10:30:00 AM,9.829,73.973,5.462
2132,04/12/24 10:45:00 AM,10.026,74.069,5.670
2133,04/12/24 11:00:00 AM,10.001,72.921,5.438
2134,04/12/24 11:15:00 AM,10.149,72.110,5.430
2135,04/12/24 11:30:00 AM,10.785,71.306,5.894
2136,04/12/24 11:45:00 AM,10.516,70.039,5.394
2137,04/12/24 12:00:00 PM,10.883,69.825,5.705
2138,04/12/24 12:15:00 PM,10.810,69.243,5.522
2139,04/12/24 12:30:00 PM,12.243,67.392,6.529
2140,04/12/24 12:45:00 PM,13.618,67.440,7.856
2141,04/12/24 01:00:00 PM,12.050,64.783,5.803
2142,04/12/24 01:15:00 PM,12.485,63.809,6.010
2143,04/12/24 01:30:00 PM,12.485,60.222,5.214
2144,04/12/24 01:45:00 PM,13.594,58.167,5.779
2145,04/12/24 02:00:00 PM,12.654,56.613,4.521
2146,04/12/24 02:15:00 PM,12.098,59.656,4.718
2147,04/12/24 02:30:00 PM,8.742,77.984,5.104
2148,04/12/24 02:45:00 PM,9.064,83.919,6.380
2149,04/12/24 03:00:00 PM,8.717,84.659,6.152
2150,04/12/24 03:15:00 PM,8.891,84.673,6.325
2151,04/12/24 03:30:00 PM,8.668,87.561,6.539
2152,04/12/24 03:45:00 PM,8.767,85.673,6.355
2153,04/12/24 04:00:00 PM,8.344,88.470,6.352
2154,04/12/24 04:15:00 PM,8.394,89.103,6.493
2155,04/12/24 04:30:00 PM,8.419,87.761,6.322
2156,04/12/24 04:45:00 PM,8.295,88.354,6.285
2157,04/12/24 05:00:00 PM,8.444,87.193,6.263
2158,04/12/24 05:15:00 PM,8.568,86.282,6.251
2159,04/12/24 05:30:00 PM,8.618,85.506,6.183
2160,04/12/24 05:45:00 PM,8.643,85.143,6.152
2161,04/12/24 06:00:00 PM,8.668,85.307,6.202
2162,04/12/24 06:15:00 PM,8.618,86.215,6.290
2163,04/12/24 06:30:00 PM,8.717,86.108,6.372
2164,04/12/24 06:45:00 PM,8.916,85.392,6.460
2165,04/12/24 07:00:00 PM,8.990,84.802,6.443
2166,04/12/24 07:15:00 PM,9.064,84.978,6.543
2167,04/12/24 07:30:00 PM,9.238,83.507,6.486
2168,04/12/24 07:45:00 PM,9.163,84.048,6.497
2169,04/12/24 08:00:00 PM,9.163,83.862,6.468
2170,04/12/24 08:15:00 PM,9.114,83.638,6.384
2171,04/12/24 08:30:00 PM,8.941,84.394,6.331
2172,04/12/24 08:45:00 PM,8.916,84.705,6.355
2173,04/12/24 09:00:00 PM,8.817,84.999,6.302
2174,04/12/24 09:15:00 PM,8.891,84.647,6.321
2175,04/12/24 09:30:00 PM,8.891,84.567,6.309
2176,04/12/24 09:45:00 PM,9.064,83.120,6.255
2177,04/12/24 10:00:00 PM,8.543,81.773,5.530
2178,04/12/24 10:15:00 PM,6.914,86.068,4.586
2179,04/12/24 10:30:00 PM,6.331,89.973,4.569
2180,04/12/24 10:45:00 PM,6.357,89.673,4.552
2181,04/12/24 11:00:00 PM,6.204,92.374,4.772
2182,04/12/24 11:15:00 PM,6.179,92.267,4.732
2183,04/12/24 11:30:00 PM,5.847,92.281,4.403
2184,04/12/24 11:45:00 PM,5.668,93.838,4.431
2185,04/13/24 12:00:00 AM,5.591,93.668,4.332
2186,04/13/24 12:15:00 AM,5.668,93.888,4.438
2187,04/13/24 12:30:00 AM,6.179,93.874,4.946
2188,04/13/24 12:45:00 AM,6.179,93.223,4.860
2189,04/13/24 01:00:00 AM,6.509,93.686,5.251
2190,04/13/24 01:15:00 AM,6.230,96.718,5.365
2191,04/13/24 01:30:00 AM,7.695,89.676,5.880
2192,04/13/24 01:45:00 AM,7.192,89.960,5.422
2193,04/13/24 02:00:00 AM,7.268,89.183,5.387
2194,04/13/24 02:15:00 AM,7.142,89.768,5.345
2195,04/13/24 02:30:00 AM,7.015,89.429,5.172
2196,04/13/24 02:45:00 AM,6.864,90.312,5.145
2197,04/13/24 03:00:00 AM,6.990,90.293,5.268
2198,04/13/24 03:15:00 AM,6.712,91.342,5.137
2199,04/13/24 03:30:00 AM,6.661,91.684,5.133
2200,04/13/24 03:45:00 AM,7.469,88.899,5.546
2201,04/13/24 04:00:00 AM,7.242,88.611,5.280
2202,04/13/24 04:15:00 AM,7.444,87.678,5.345
2203,04/13/24 04:30:00 AM,7.670,85.438,5.237
2204,04/13/24 04:45:00 AM,7.619,84.901,5.107
2205,04/13/24 05:00:00 AM,7.167,86.311,4.871
2206,04/13/24 05:15:00 AM,7.594,84.658,5.045
2207,04/13/24 05:30:00 AM,7.368,84.474,4.794
2208,04/13/24 05:45:00 AM,7.015,85.701,4.631
2209,04/13/24 06:00:00 AM,6.990,86.060,4.659
2210,04/13/24 06:15:00 AM,6.914,85.467,4.497
2211,04/13/24 06:30:00 AM,6.687,86.351,4.403
2212,04/13/24 06:45:00 AM,6.636,86.131,4.320
2213,04/13/24 07:00:00 AM,6.712,85.941,4.367
2214,04/13/24 07:15:00 AM,6.813,85.469,4.397
2215,04/13/24 07:30:00 AM,6.864,84.696,4.331
2216,04/13/24 07:45:00 AM,7.041,84.107,4.416
2217,04/13/24 08:00:00 AM,7.293,82.501,4.417
2218,04/13/24 08:15:00 AM,7.419,82.051,4.470
2219,04/13/24 08:30:00 AM,8.070,80.433,4.851
2220,04/13/24 08:45:00 AM,8.593,78.387,5.026
2221,04/13/24 09:00:00 AM,9.386,74.632,5.150
2222,04/13/24 09:15:00 AM,10.001,73.451,5.534
2223,04/13/24 09:30:00 AM,10.590,71.663,5.773
2224,04/13/24 09:45:00 AM,11.127,73.789,6.686
2225,04/13/24 10:00:00 AM,11.880,71.576,7.002
2226,04/13/24 10:15:00 AM,12.847,66.549,6.935
2227,04/13/24 10:30:00 AM,13.570,62.646,6.787
2228,04/13/24 10:45:00 AM,14.792,62.645,7.948
2229,04/13/24 11:00:00 AM,14.745,56.389,6.425
2230,04/13/24 11:15:00 AM,14.625,51.464,5.031
2231,04/13/24 11:30:00 AM,15.223,48.453,4.735
2232,04/13/24 11:45:00 AM,14.697,47.015,3.828
2233,04/13/24 12:00:00 PM,15.581,45.246,4.097
2234,04/13/24 12:15:00 PM,16.129,47.323,5.234
2235,04/13/24 12:30:00 PM,16.225,45.482,4.759
2236,04/13/24 12:45:00 PM,16.439,39.110,2.813
2237,04/13/24 01:00:00 PM,16.487,38.858,2.764
2238,04/13/24 01:15:00 PM,17.510,39.772,4.012
2239,04/13/24 01:30:00 PM,18.271,40.370,4.909
2240,04/13/24 01:45:00 PM,18.604,36.354,3.700
2241,04/13/24 02:00:00 PM,18.414,35.290,3.106
2242,04/13/24 02:15:00 PM,19.294,33.139,2.977
2243,04/13/24 02:30:00 PM,19.080,31.101,1.878
2244,04/13/24 02:45:00 PM,18.937,30.126,1.298
2245,04/13/24 03:00:00 PM,18.271,30.402,0.850
2246,04/13/24 03:15:00 PM,20.460,28.716,1.923
2247,04/13/24 03:30:00 PM,19.127,27.135,-0.034
2248,04/13/24 03:45:00 PM,19.603,27.507,0.569
2249,04/13/24 04:00:00 PM,20.126,26.875,0.682
2250,04/13/24 04:15:00 PM,19.341,26.647,-0.110
2251,04/13/24 04:30:00 PM,19.436,26.621,-0.043
2252,04/13/24 04:45:00 PM,20.484,27.340,1.235
2253,04/13/24 05:00:00 PM,20.126,28.756,1.657
2254,04/13/24 05:15:00 PM,19.436,28.700,1.034
2255,04/13/24 05:30:00 PM,19.436,27.494,0.419
2256,04/13/24 05:45:00 PM,19.270,27.012,0.023
2257,04/13/24 06:00:00 PM,19.936,27.096,0.637
2258,04/13/24 06:15:00 PM,19.080,26.863,-0.219
2259,04/13/24 06:30:00 PM,19.103,26.797,-0.233
2260,04/13/24 06:45:00 PM,18.866,27.785,0.080
2261,04/13/24 07:00:00 PM,18.557,29.629,0.730
2262,04/13/24 07:15:00 PM,18.747,29.278,0.725
2263,04/13/24 07:30:00 PM,18.652,28.970,0.492
2264,04/13/24 07:45:00 PM,18.152,30.657,0.866
2265,04/13/24 08:00:00 PM,18.033,30.514,0.696
2266,04/13/24 08:15:00 PM,17.701,31.279,0.759
2267,04/13/24 08:30:00 PM,17.368,32.206,0.882
2268,04/13/24 08:45:00 PM,17.153,33.074,1.072
2269,04/13/24 09:00:00 PM,16.630,34.073,1.032
2270,04/13/24 09:15:00 PM,15.963,35.312,0.947
2271,04/13/24 09:30:00 PM,15.390,36.228,0.798
2272,04/13/24 09:45:00 PM,15.223,36.664,0.817
2273,04/13/24 10:00:00 PM,14.457,38.001,0.636
2274,04/13/24 10:15:00 PM,13.738,41.683,1.275
2275,04/13/24 10:30:00 PM,13.570,42.769,1.480
2276,04/13/24 10:45:00 PM,12.944,44.704,1.524
2277,04/13/24 11:00:00 PM,12.582,45.440,1.419
2278,04/13/24 11:15:00 PM,12.316,46.743,1.565
2279,04/13/24 11:30:00 PM,12.098,47.643,1.628
2280,04/13/24 11:45:00 PM,11.540,48.833,1.452
2281,04/14/24 12:00:00 AM,11.273,49.900,1.501
2282,04/14/24 12:15:00 AM,11.516,50.086,1.777
2283,04/14/24 12:30:00 AM,11.175,51.533,1.850
2284,04/14/24 12:45:00 AM,10.980,51.961,1.782
2285,04/14/24 01:00:00 AM,10.492,53.313,1.677
2286,04/14/24 01:15:00 AM,10.296,55.176,1.959
2287,04/14/24 01:30:00 AM,10.247,54.720,1.801
2288,04/14/24 01:45:00 AM,10.296,54.427,1.774
2289,04/14/24 02:00:00 AM,10.516,53.798,1.822
2290,04/14/24 02:15:00 AM,10.492,54.546,1.987
2291,04/14/24 02:30:00 AM,11.248,52.878,2.270
2292,04/14/24 02:45:00 AM,11.953,50.941,2.413
2293,04/14/24 03:00:00 AM,11.419,52.448,2.317
2294,04/14/24 03:15:00 AM,12.389,50.052,2.574
2295,04/14/24 03:30:00 AM,12.268,50.097,2.475
2296,04/14/24 03:45:00 AM,12.219,49.876,2.369
2297,04/14/24 04:00:00 AM,12.727,48.220,2.371
2298,04/14/24 04:15:00 AM,12.461,49.448,2.474
2299,04/14/24 04:30:00 AM,12.316,49.858,2.453
2300,04/14/24 04:45:00 AM,12.389,49.714,2.481
2301,04/14/24 05:00:00 AM,12.654,49.166,2.573
2302,04/14/24 05:15:00 AM,12.098,50.441,2.412
2303,04/14/24 05:30:00 AM,12.558,50.014,2.720
2304,04/14/24 05:45:00 AM,12.703,49.910,2.825
2305,04/14/24 06:00:00 AM,12.896,49.906,3.002
2306,04/14/24 06:15:00 AM,13.449,48.809,3.205
2307,04/14/24 06:30:00 AM,13.546,48.976,3.341
2308,04/14/24 06:45:00 AM,13.738,49.743,3.735
2309,04/14/24 07:00:00 AM,13.642,50.530,3.864
2310,04/14/24 07:15:00 AM,14.002,49.593,3.936
2311,04/14/24 07:30:00 AM,14.098,50.685,4.329
2312,04/14/24 07:45:00 AM,13.906,51.855,4.470
2313,04/14/24 08:00:00 AM,14.385,52.106,4.983
2314,04/14/24 08:15:00 AM,14.888,52.269,5.493
2315,04/14/24 08:30:00 AM,15.652,52.007,6.132
2316,04/14/24 08:45:00 AM,16.511,51.911,6.901
2317,04/14/24 09:00:00 AM,17.130,51.688,7.414
2318,04/14/24 09:15:00 AM,17.915,50.585,7.830
2319,04/14/24 09:30:00 AM,18.509,49.885,8.178
2320,04/14/24 09:45:00 AM,19.436,49.727,8.987
2321,04/14/24 10:00:00 AM,20.150,47.076,8.842
2322,04/14/24 10:15:00 AM,21.175,45.292,9.210
2323,04/14/24 10:30:00 AM,22.513,43.330,9.769
2324,04/14/24 10:45:00 AM,23.400,41.355,9.873
2325,04/14/24 11:00:00 AM,23.424,39.004,9.021
2326,04/14/24 11:15:00 AM,24.171,37.370,9.044
2327,04/14/24 11:30:00 AM,24.098,37.758,9.135
2328,04/14/24 11:45:00 AM,24.074,38.283,9.321
2329,04/14/24 12:00:00 PM,25.525,36.511,9.895
2330,04/14/24 12:15:00 PM,24.750,35.072,8.605
2331,04/14/24 12:30:00 PM,25.234,34.284,8.688
2332,04/14/24 12:45:00 PM,26.036,32.748,8.698
2333,04/14/24 01:00:00 PM,26.378,32.711,8.979
2334,04/14/24 01:15:00 PM,26.451,31.368,8.407
2335,04/14/24 01:30:00 PM,27.112,30.645,8.626
2336,04/14/24 01:45:00 PM,26.744,30.784,8.377
2337,04/14/24 02:00:00 PM,26.891,32.487,9.322
2338,04/14/24 02:15:00 PM,27.161,30.751,8.721
2339,04/14/24 02:30:00 PM,26.280,31.150,8.154
2340,04/14/24 02:45:00 PM,28.394,30.446,9.634
2341,04/14/24 03:00:00 PM,27.653,27.792,7.604
2342,04/14/24 03:15:00 PM,27.235,25.357,5.859
2343,04/14/24 03:30:00 PM,28.122,26.729,7.410
2344,04/14/24 03:45:00 PM,28.369,23.778,5.838
2345,04/14/24 04:00:00 PM,28.196,22.516,4.865
2346,04/14/24 04:15:00 PM,28.742,21.156,4.371
2347,04/14/24 04:30:00 PM,28.717,20.875,4.147
2348,04/14/24 04:45:00 PM,28.742,20.387,3.808
2349,04/14/24 05:00:00 PM,28.866,20.184,3.758
2350,04/14/24 05:15:00 PM,28.916,20.677,4.166
2351,04/14/24 05:30:00 PM,28.742,21.296,4.471
2352,04/14/24 05:45:00 PM,28.419,20.717,3.787
2353,04/14/24 06:00:00 PM,27.875,21.730,4.061
2354,04/14/24 06:15:00 PM,27.998,22.504,4.692
2355,04/14/24 06:30:00 PM,27.727,22.208,4.267
2356,04/14/24 06:45:00 PM,27.407,21.979,3.845
2357,04/14/24 07:00:00 PM,27.161,22.761,4.168
2358,04/14/24 07:15:00 PM,26.867,23.538,4.428
2359,04/14/24 07:30:00 PM,26.965,23.199,4.291
2360,04/14/24 07:45:00 PM,26.744,22.907,3.917
2361,04/14/24 08:00:00 PM,25.939,24.234,4.087
2362,04/14/24 08:15:00 PM,25.598,24.554,3.997
2363,04/14/24 08:30:00 PM,25.525,24.686,4.016
2364,04/14/24 08:45:00 PM,25.113,25.206,3.978
2365,04/14/24 09:00:00 PM,24.992,25.403,3.992
2366,04/14/24 09:15:00 PM,24.460,26.559,4.202
2367,04/14/24 09:30:00 PM,24.436,26.319,4.047
2368,04/14/24 09:45:00 PM,24.243,26.577,4.028
2369,04/14/24 10:00:00 PM,23.978,26.965,4.017
2370,04/14/24 10:15:00 PM,23.617,27.481,3.989
2371,04/14/24 10:30:00 PM,23.424,28.110,4.158
2372,04/14/24 10:45:00 PM,22.824,29.411,4.310
2373,04/14/24 11:00:00 PM,22.753,29.742,4.412
2374,04/14/24 11:15:00 PM,22.417,30.553,4.518
2375,04/14/24 11:30:00 PM,22.441,30.823,4.668
2376,04/14/24 11:45:00 PM,22.130,31.365,4.654
2377,04/15/24 12:00:00 AM,22.082,32.062,4.935
2378,04/15/24 12:15:00 AM,21.628,33.319,5.102
2379,04/15/24 12:30:00 AM,21.390,34.423,5.370
2380,04/15/24 12:45:00 AM,21.461,34.760,5.576
2381,04/15/24 01:00:00 AM,20.960,36.161,5.711
2382,04/15/24 01:15:00 AM,21.175,36.215,5.923
2383,04/15/24 01:30:00 AM,20.722,37.546,6.049
2384,04/15/24 01:45:00 AM,20.817,37.818,6.239
2385,04/15/24 02:00:00 AM,20.531,38.506,6.248
2386,04/15/24 02:15:00 AM,20.388,39.109,6.347
2387,04/15/24 02:30:00 AM,20.222,40.065,6.550
2388,04/15/24 02:45:00 AM,20.150,40.446,6.624
2389,04/15/24 03:00:00 AM,20.222,40.551,6.726
2390,04/15/24 03:15:00 AM,19.912,41.453,6.769
2391,04/15/24 03:30:00 AM,20.007,41.657,6.926
2392,04/15/24 03:45:00 AM,19.674,42.488,6.913
2393,04/15/24 04:00:00 AM,19.746,42.849,7.101
2394,04/15/24 04:15:00 AM,19.651,42.999,7.065
2395,04/15/24 04:30:00 AM,19.746,43.298,7.252
2396,04/15/24 04:45:00 AM,19.651,43.639,7.280
2397,04/15/24 05:00:00 AM,19.460,44.288,7.322
2398,04/15/24 05:15:00 AM,19.341,45.007,7.448
2399,04/15/24 05:30:00 AM,19.175,46.130,7.655
2400,04/15/24 05:45:00 AM,19.127,46.663,7.778
2401,04/15/24 06:00:00 AM,19.127,47.263,7.963
2402,04/15/24 06:15:00 AM,19.056,48.074,8.145
2403,04/15/24 06:30:00 AM,18.533,49.513,8.091
2404,04/15/24 06:45:00 AM,18.913,48.559,8.160
2405,04/15/24 07:00:00 AM,18.794,49.172,8.232
2406,04/15/24 07:15:00 AM,18.794,49.360,8.287
2407,04/15/24 07:30:00 AM,18.913,49.093,8.318
2408,04/15/24 07:45:00 AM,18.985,49.259,8.433
2409,04/15/24 08:00:00 AM,19.175,49.002,8.532
2410,04/15/24 08:15:00 AM,19.246,49.419,8.721
2411,04/15/24 08:30:00 AM,19.508,49.485,8.981
2412,04/15/24 08:45:00 AM,19.627,49.752,9.169
2413,04/15/24 09:00:00 AM,20.126,50.352,9.805
2414,04/15/24 09:15:00 AM,20.603,49.693,10.051
2415,04/15/24 09:30:00 AM,21.079,50.354,10.685
2416,04/15/24 09:45:00 AM,21.318,51.077,11.116
2417,04/15/24 10:00:00 AM,22.226,50.980,11.926
2418,04/15/24 10:15:00 AM,22.034,53.494,12.466
2419,04/15/24 10:30:00 AM,23.400,52.557,13.469
2420,04/15/24 10:45:00 AM,24.074,50.818,13.585
2421,04/15/24 11:00:00 AM,22.848,53.327,13.175
2422,04/15/24 11:15:00 AM,23.665,51.995,13.552
2423,04/15/24 11:30:00 AM,24.412,50.958,13.938
2424,04/15/24 11:45:00 AM,25.720,47.679,14.128
2425,04/15/24 12:00:00 PM,25.939,47.707,14.337
2426,04/15/24 12:15:00 PM,25.210,49.919,14.361
2427,04/15/24 12:30:00 PM,24.581,50.441,13.939
2428,04/15/24 12:45:00 PM,26.329,48.881,15.067
2429,04/15/24 01:00:00 PM,28.369,43.482,15.116
2430,04/15/24 01:15:00 PM,26.158,48.185,14.691
2431,04/15/24 01:30:00 PM,26.965,46.446,14.863
2432,04/15/24 01:45:00 PM,27.727,44.847,15.014
2433,04/15/24 02:00:00 PM,27.628,45.584,15.177
2434,04/15/24 02:15:00 PM,27.825,43.977,14.800
2435,04/15/24 02:30:00 PM,28.717,43.423,15.409
2436,04/15/24 02:45:00 PM,28.692,44.241,15.677
2437,04/15/24 03:00:00 PM,27.776,43.873,14.719
2438,04/15/24 03:15:00 PM,29.439,41.989,15.536
2439,04/15/24 03:30:00 PM,29.290,41.278,15.134
2440,04/15/24 03:45:00 PM,30.268,39.854,15.460
2441,04/15/24 04:00:00 PM,27.998,43.505,14.790
2442,04/15/24 04:15:00 PM,29.615,42.405,15.848
2443,04/15/24 04:30:00 PM,30.293,39.490,15.338
2444,04/15/24 04:45:00 PM,28.692,42.730,15.136
2445,04/15/24 05:00:00 PM,27.924,45.001,15.246
2446,04/15/24 05:15:00 PM,27.998,43.636,14.836
2447,04/15/24 05:30:00 PM,27.801,44.072,14.811
2448,04/15/24 05:45:00 PM,28.543,43.830,15.397
2449,04/15/24 06:00:00 PM,27.751,43.510,14.568
2450,04/15/24 06:15:00 PM,28.493,42.412,14.841
2451,04/15/24 06:30:00 PM,28.221,42.480,14.620
2452,04/15/24 06:45:00 PM,28.097,42.762,14.612
2453,04/15/24 07:00:00 PM,27.751,43.444,14.545
2454,04/15/24 07:15:00 PM,27.653,44.055,14.672
2455,04/15/24 07:30:00 PM,27.505,44.397,14.657
2456,04/15/24 07:45:00 PM,27.186,45.466,14.735
2457,04/15/24 08:00:00 PM,26.940,46.151,14.742
2458,04/15/24 08:15:00 PM,26.793,46.587,14.753
2459,04/15/24 08:30:00 PM,26.426,47.510,14.720
2460,04/15/24 08:45:00 PM,26.061,48.686,14.760
2461,04/15/24 09:00:00 PM,25.793,49.964,14.911
2462,04/15/24 09:15:00 PM,25.671,50.522,14.969
2463,04/15/24 09:30:00 PM,25.404,51.345,14.969
2464,04/15/24 09:45:00 PM,24.895,52.321,14.786
2465,04/15/24 10:00:00 PM,24.677,53.301,14.866
2466,04/15/24 10:15:00 PM,24.098,54.663,14.710
2467,04/15/24 10:30:00 PM,23.833,56.060,14.844
2468,04/15/24 10:45:00 PM,23.280,57.344,14.668
2469,04/15/24 11:00:00 PM,22.345,60.671,14.633
2470,04/15/24 11:15:00 PM,22.369,60.705,14.664
2471,04/15/24 11:30:00 PM,22.417,60.713,14.711
2472,04/15/24 11:45:00 PM,21.843,62.655,14.637
2473,04/16/24 12:00:00 AM,21.748,63.274,14.692
2474,04/16/24 12:15:00 AM,21.103,65.536,14.599
2475,04/16/24 12:30:00 AM,20.984,66.232,14.641
2476,04/16/24 12:45:00 AM,20.817,66.530,14.548
2477,04/16/24 01:00:00 AM,20.269,68.946,14.547
2478,04/16/24 01:15:00 AM,20.269,68.858,14.528
2479,04/16/24 01:30:00 AM,20.246,69.911,14.727
2480,04/16/24 01:45:00 AM,20.174,70.044,14.686
