"Plot Title: SL_G"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20061391, SEN S/N: 20061391, LBL: Temp)","RH, % (LGR S/N: 20061391, SEN S/N: 20061391, LBL: RH)","DewPt, °C (LGR S/N: 20061391, SEN S/N: 20061391)","Max: Temperature, °C (LGR S/N: 20061391)","Min: Temperature, °C (LGR S/N: 20061391)"
1225,05/19/24 07:00:00 AM,14.553,99.761,14.112,14.553,14.553
1226,05/19/24 07:15:00 AM,14.529,99.805,14.094,14.529,14.529
1227,05/19/24 07:30:00 AM,14.553,99.837,14.122,14.553,14.553
1228,05/19/24 07:45:00 AM,14.649,99.838,14.218,14.649,14.649
1229,05/19/24 08:00:00 AM,14.840,99.840,14.411,14.840,14.840
1230,05/19/24 08:15:00 AM,15.031,99.868,14.607,15.031,15.031
1231,05/19/24 08:30:00 AM,15.294,99.890,14.875,15.294,15.294
1232,05/19/24 08:45:00 AM,15.652,99.863,15.231,15.652,15.652
1233,05/19/24 09:00:00 AM,16.034,99.841,15.612,16.034,16.034
1234,05/19/24 09:15:00 AM,16.439,99.826,16.017,16.439,16.439
1235,05/19/24 09:30:00 AM,16.915,99.805,16.493,16.915,16.915
1236,05/19/24 09:45:00 AM,17.701,99.816,17.284,17.701,17.701
1237,05/19/24 10:00:00 AM,18.366,99.794,17.950,18.366,18.366
1238,05/19/24 10:15:00 AM,19.080,99.706,18.655,19.080,19.080
1239,05/19/24 10:30:00 AM,19.841,99.475,19.388,19.841,19.841
1240,05/19/24 10:45:00 AM,20.650,97.244,19.883,20.650,20.650
1241,05/19/24 11:00:00 AM,21.461,93.050,20.067,21.461,21.461
1242,05/19/24 11:15:00 AM,22.082,88.757,20.003,22.082,22.082
1243,05/19/24 11:30:00 AM,23.088,83.832,20.159,23.088,23.088
1244,05/19/24 11:45:00 AM,23.304,81.255,19.909,23.304,23.304
1245,05/19/24 12:00:00 PM,24.002,75.102,19.413,24.002,24.002
1246,05/19/24 12:15:00 PM,23.497,76.973,19.291,23.497,23.497
1247,05/19/24 12:30:00 PM,24.532,70.736,19.023,24.532,24.532
1248,05/19/24 12:45:00 PM,24.388,74.682,19.703,24.388,24.388
1249,05/19/24 01:00:00 PM,25.258,65.288,18.501,25.258,25.258
1250,05/19/24 01:15:00 PM,25.137,64.448,18.188,25.137,25.137
1251,05/19/24 01:30:00 PM,24.944,68.786,18.994,24.944,24.944
1252,05/19/24 01:45:00 PM,24.798,72.354,19.621,24.798,24.798
1253,05/19/24 02:00:00 PM,25.671,63.257,18.410,25.671,25.671
1254,05/19/24 02:15:00 PM,24.484,68.882,18.575,24.484,24.484
1255,05/19/24 02:30:00 PM,25.428,66.074,18.845,25.428,25.428
1256,05/19/24 02:45:00 PM,25.404,66.100,18.828,25.404,25.404
1257,05/19/24 03:00:00 PM,25.477,66.958,19.094,25.477,25.477
1258,05/19/24 03:15:00 PM,25.162,73.366,20.183,25.162,25.162
1259,05/19/24 03:30:00 PM,24.944,75.609,20.428,24.944,24.944
1260,05/19/24 03:45:00 PM,24.581,71.426,19.217,24.581,24.581
1261,05/19/24 04:00:00 PM,23.881,76.008,19.477,23.881,23.881
1262,05/19/24 04:15:00 PM,24.412,75.853,19.961,24.412,24.412
1263,05/19/24 04:30:00 PM,25.404,71.729,20.074,25.404,25.404
1264,05/19/24 04:45:00 PM,25.307,68.342,19.244,25.307,25.307
1265,05/19/24 05:00:00 PM,25.234,67.548,18.996,25.234,25.234
1266,05/19/24 05:15:00 PM,25.355,69.099,19.458,25.355,25.355
1267,05/19/24 05:30:00 PM,24.581,74.515,19.856,24.581,24.581
1268,05/19/24 05:45:00 PM,24.629,73.968,19.792,24.629,24.629
1269,05/19/24 06:00:00 PM,24.243,76.313,19.888,24.243,24.243
1270,05/19/24 06:15:00 PM,23.978,78.368,20.028,23.978,23.978
1271,05/19/24 06:30:00 PM,23.424,80.912,19.964,23.424,23.424
1272,05/19/24 06:45:00 PM,22.753,84.149,19.885,22.753,22.753
1273,05/19/24 07:00:00 PM,22.226,85.869,19.663,22.226,22.226
1274,05/19/24 07:15:00 PM,21.772,87.339,19.462,21.772,21.772
1275,05/19/24 07:30:00 PM,21.270,88.674,19.185,21.270,21.270
1276,05/19/24 07:45:00 PM,20.913,89.949,19.036,20.913,20.913
1277,05/19/24 08:00:00 PM,20.603,91.117,18.913,20.603,20.603
1278,05/19/24 08:15:00 PM,20.222,91.964,18.666,20.222,20.222
1279,05/19/24 08:30:00 PM,19.912,91.806,18.334,19.912,19.912
1280,05/19/24 08:45:00 PM,19.508,91.170,17.833,19.508,19.508
1281,05/19/24 09:00:00 PM,19.199,92.057,17.662,19.199,19.199
1282,05/19/24 09:15:00 PM,18.889,92.858,17.476,18.889,18.889
1283,05/19/24 09:30:00 PM,18.557,93.753,17.278,18.557,18.557
1284,05/19/24 09:45:00 PM,18.319,94.272,17.118,18.319,18.319
1285,05/19/24 10:00:00 PM,18.010,94.692,16.870,18.010,18.010
1286,05/19/24 10:15:00 PM,17.796,95.082,16.713,17.796,17.796
1287,05/19/24 10:30:00 PM,17.486,95.315,16.438,17.486,17.486
1288,05/19/24 10:45:00 PM,17.296,95.604,16.289,17.296,17.296
1289,05/19/24 11:00:00 PM,17.106,95.763,16.122,17.106,17.106
1290,05/19/24 11:15:00 PM,16.915,95.946,15.958,16.915,16.915
1291,05/19/24 11:30:00 PM,16.701,96.046,15.757,16.701,16.701
1292,05/19/24 11:45:00 PM,16.511,96.229,15.593,16.511,16.511
1293,05/20/24 12:00:00 AM,16.344,96.314,15.438,16.344,16.344
1294,05/20/24 12:15:00 AM,16.177,96.476,15.294,16.177,16.177
1295,05/20/24 12:30:00 AM,16.034,96.490,15.152,16.034,16.034
1296,05/20/24 12:45:00 AM,15.891,96.555,15.018,15.891,15.891
1297,05/20/24 01:00:00 AM,15.724,96.665,14.866,15.724,15.724
1298,05/20/24 01:15:00 AM,15.605,96.685,14.750,15.605,15.605
1299,05/20/24 01:30:00 AM,15.414,96.685,14.558,15.414,15.414
1300,05/20/24 01:45:00 AM,15.270,96.853,14.438,15.270,15.270
1301,05/20/24 02:00:00 AM,15.199,96.833,14.364,15.199,15.199
1302,05/20/24 02:15:00 AM,14.960,96.898,14.133,14.960,14.960
1303,05/20/24 02:30:00 AM,14.816,97.090,14.016,14.816,14.816
1304,05/20/24 02:45:00 AM,14.745,97.224,13.962,14.745,14.745
1305,05/20/24 03:00:00 AM,14.768,97.281,13.994,14.768,14.768
1306,05/20/24 03:15:00 AM,14.745,97.377,13.983,14.745,14.745
1307,05/20/24 03:30:00 AM,14.601,97.236,13.820,14.601,14.601
1308,05/20/24 03:45:00 AM,14.505,97.159,13.714,14.505,14.505
1309,05/20/24 04:00:00 AM,14.457,97.172,13.668,14.457,14.457
1310,05/20/24 04:15:00 AM,14.266,97.248,13.486,14.266,14.266
1311,05/20/24 04:30:00 AM,14.266,97.401,13.507,14.266,14.266
1312,05/20/24 04:45:00 AM,14.050,97.572,13.314,14.050,14.050
1313,05/20/24 05:00:00 AM,13.978,97.781,13.270,13.978,13.978
1314,05/20/24 05:15:00 AM,13.834,97.945,13.147,13.834,13.834
1315,05/20/24 05:30:00 AM,13.762,98.128,13.100,13.762,13.762
1316,05/20/24 05:45:00 AM,13.546,98.095,12.878,13.546,13.546
1317,05/20/24 06:00:00 AM,13.497,98.208,12.845,13.497,13.497
1318,05/20/24 06:15:00 AM,13.281,98.199,12.627,13.281,13.281
1319,05/20/24 06:30:00 AM,13.329,98.213,12.677,13.329,13.329
1320,05/20/24 06:45:00 AM,13.112,98.103,12.445,13.112,13.112
1321,05/20/24 07:00:00 AM,13.064,98.166,12.405,13.064,13.064
1322,05/20/24 07:15:00 AM,13.064,98.090,12.395,13.064,13.064
1323,05/20/24 07:30:00 AM,12.968,97.912,12.274,12.968,12.968
1324,05/20/24 07:45:00 AM,13.257,97.940,12.568,13.257,13.257
1325,05/20/24 08:00:00 AM,13.425,97.834,12.723,13.425,13.425
1326,05/20/24 08:15:00 AM,13.594,97.601,12.860,13.594,13.594
1327,05/20/24 08:30:00 AM,13.930,97.565,13.192,13.930,13.930
1328,05/20/24 08:45:00 AM,14.361,97.529,13.620,14.361,14.361
1329,05/20/24 09:00:00 AM,14.936,97.607,14.207,14.936,14.936
1330,05/20/24 09:15:00 AM,15.509,97.557,14.775,15.509,15.509
1331,05/20/24 09:30:00 AM,16.177,97.814,15.480,16.177,16.177
1332,05/20/24 09:45:00 AM,17.034,97.942,16.357,17.034,17.034
1333,05/20/24 10:00:00 AM,17.843,97.953,17.170,17.843,17.843
1334,05/20/24 10:15:00 AM,18.937,96.609,18.075,18.937,18.937
1335,05/20/24 10:30:00 AM,19.698,94.203,18.484,19.698,19.698
1336,05/20/24 10:45:00 AM,20.341,92.983,18.941,20.341,20.341
1337,05/20/24 11:00:00 AM,21.127,91.920,19.560,21.127,21.127
1338,05/20/24 11:15:00 AM,21.891,89.968,20.010,21.891,21.891
1339,05/20/24 11:30:00 AM,22.920,87.525,20.628,22.920,22.920
1340,05/20/24 11:45:00 AM,23.593,79.579,19.881,23.593,23.593
1341,05/20/24 12:00:00 PM,23.689,79.370,19.936,23.689,23.689
1342,05/20/24 12:15:00 PM,22.848,76.293,18.529,22.848,22.848
1343,05/20/24 12:30:00 PM,23.040,78.834,19.202,23.040,23.040
1344,05/20/24 12:45:00 PM,24.074,74.533,19.369,24.074,24.074
1345,05/20/24 01:00:00 PM,23.761,80.414,20.202,23.761,23.761
1346,05/20/24 01:15:00 PM,23.954,76.863,19.714,23.954,23.954
1347,05/20/24 01:30:00 PM,24.847,75.123,20.237,24.847,24.847
1348,05/20/24 01:45:00 PM,27.308,49.938,16.297,27.308,27.308
1349,05/20/24 02:00:00 PM,26.769,54.100,17.035,26.769,26.769
1350,05/20/24 02:15:00 PM,26.598,53.063,16.578,26.598,26.598
1351,05/20/24 02:30:00 PM,25.939,61.091,18.129,25.939,25.939
1352,05/20/24 02:45:00 PM,26.622,61.786,18.948,26.622,26.622
1353,05/20/24 03:00:00 PM,25.744,67.999,19.585,25.744,25.744
1354,05/20/24 03:15:00 PM,26.304,63.178,18.991,26.304,26.304
1355,05/20/24 03:30:00 PM,26.598,62.367,19.069,26.598,26.598
1356,05/20/24 03:45:00 PM,27.850,59.158,19.432,27.850,27.850
1357,05/20/24 04:00:00 PM,27.358,55.320,17.928,27.358,27.358
1358,05/20/24 04:15:00 PM,26.695,61.366,18.912,26.695,26.695
1359,05/20/24 04:30:00 PM,28.097,50.747,17.272,28.097,28.097
1360,05/20/24 04:45:00 PM,26.793,62.122,19.194,26.793,26.793
1361,05/20/24 05:00:00 PM,25.768,66.133,19.183,25.768,25.768
1362,05/20/24 05:15:00 PM,25.574,68.390,19.510,25.574,25.574
1363,05/20/24 05:30:00 PM,24.968,74.884,20.306,24.968,24.968
1364,05/20/24 05:45:00 PM,24.653,75.668,20.158,24.653,24.653
1365,05/20/24 06:00:00 PM,23.881,77.427,19.753,23.881,23.881
1366,05/20/24 06:15:00 PM,23.232,79.274,19.473,23.232,23.232
1367,05/20/24 06:30:00 PM,22.800,78.039,18.818,22.800,22.800
1368,05/20/24 06:45:00 PM,22.178,81.634,18.875,22.178,22.178
1369,05/20/24 07:00:00 PM,21.724,85.144,19.044,21.724,21.724
1370,05/20/24 07:15:00 PM,21.413,86.787,19.016,21.413,21.413
1371,05/20/24 07:30:00 PM,21.008,88.229,18.853,21.008,21.008
1372,05/20/24 07:45:00 PM,20.627,88.739,18.558,20.627,20.627
1373,05/20/24 08:00:00 PM,20.341,88.779,18.282,20.341,20.341
1374,05/20/24 08:15:00 PM,20.031,88.297,17.897,20.031,20.031
1375,05/20/24 08:30:00 PM,19.770,88.941,17.742,19.770,19.770
1376,05/20/24 08:45:00 PM,19.484,89.468,17.543,19.484,19.484
1377,05/20/24 09:00:00 PM,19.199,89.965,17.338,19.199,19.199
1378,05/20/24 09:15:00 PM,18.937,91.511,17.318,18.937,18.937
1379,05/20/24 09:30:00 PM,18.675,92.777,17.250,18.675,18.675
1380,05/20/24 09:45:00 PM,18.414,93.135,17.044,18.414,18.414
1381,05/20/24 10:00:00 PM,18.152,93.597,16.852,18.152,18.152
1382,05/20/24 10:15:00 PM,17.891,94.110,16.666,17.891,17.891
1383,05/20/24 10:30:00 PM,17.748,94.519,16.584,17.748,17.748
1384,05/20/24 10:45:00 PM,17.510,94.772,16.383,17.510,17.510
1385,05/20/24 11:00:00 PM,17.391,95.003,16.298,17.391,17.391
1386,05/20/24 11:15:00 PM,17.130,95.066,16.046,17.130,17.130
1387,05/20/24 11:30:00 PM,16.963,95.283,15.910,16.963,16.963
1388,05/20/24 11:45:00 PM,16.820,95.402,15.785,16.820,16.820
1389,05/21/24 12:00:00 AM,16.606,95.709,15.614,16.606,16.606
1390,05/21/24 12:15:00 AM,16.511,95.788,15.530,16.511,16.511
1391,05/21/24 12:30:00 AM,16.368,96.010,15.419,16.368,16.368
1392,05/21/24 12:45:00 AM,16.249,96.082,15.310,16.249,16.249
1393,05/21/24 01:00:00 AM,16.082,96.167,15.155,16.082,16.082
1394,05/21/24 01:15:00 AM,15.891,96.246,14.975,15.891,15.891
1395,05/21/24 01:30:00 AM,15.772,96.420,14.880,15.772,15.772
1396,05/21/24 01:45:00 AM,15.629,96.331,14.724,15.629,15.629
1397,05/21/24 02:00:00 AM,15.557,96.363,14.657,15.557,15.557
1398,05/21/24 02:15:00 AM,15.438,96.486,14.555,15.438,15.438
1399,05/21/24 02:30:00 AM,15.270,96.390,14.374,15.270,15.270
1400,05/21/24 02:45:00 AM,15.223,96.480,14.339,15.223,15.223
1401,05/21/24 03:00:00 AM,15.079,96.493,14.197,15.079,15.079
1402,05/21/24 03:15:00 AM,14.984,96.571,14.112,14.984,14.984
1403,05/21/24 03:30:00 AM,14.888,96.699,14.034,14.888,14.888
1404,05/21/24 03:45:00 AM,14.816,96.526,13.938,14.816,14.816
1405,05/21/24 04:00:00 AM,14.745,96.661,13.885,14.745,14.745
1406,05/21/24 04:15:00 AM,14.577,96.744,13.729,14.577,14.577
1407,05/21/24 04:30:00 AM,14.433,96.936,13.611,14.433,14.433
1408,05/21/24 04:45:00 AM,14.361,96.814,13.522,14.361,14.361
1409,05/21/24 05:00:00 AM,14.266,96.916,13.440,14.266,14.266
1410,05/21/24 05:15:00 AM,14.194,97.178,13.404,14.194,14.194
1411,05/21/24 05:30:00 AM,14.098,97.254,13.318,14.098,14.098
1412,05/21/24 05:45:00 AM,14.026,97.285,13.251,14.026,14.026
1413,05/21/24 06:00:00 AM,13.882,97.374,13.118,13.882,13.882
1414,05/21/24 06:15:00 AM,13.834,97.285,13.058,13.834,13.834
1415,05/21/24 06:30:00 AM,13.810,97.176,13.019,13.810,13.810
1416,05/21/24 06:45:00 AM,13.738,97.208,12.951,13.738,13.738
1417,05/21/24 07:00:00 AM,13.738,97.284,12.962,13.738,13.738
1418,05/21/24 07:15:00 AM,13.954,97.266,13.176,13.954,13.954
1419,05/21/24 07:30:00 AM,14.218,97.133,13.422,14.218,14.218
1420,05/21/24 07:45:00 AM,14.673,96.872,13.842,14.673,14.673
1421,05/21/24 08:00:00 AM,15.031,96.686,14.176,15.031,15.031
1422,05/21/24 08:15:00 AM,15.247,96.512,14.367,15.247,15.247
1423,05/21/24 08:30:00 AM,15.509,96.428,14.618,15.509,15.509
1424,05/21/24 08:45:00 AM,15.843,96.568,14.972,15.843,15.843
1425,05/21/24 09:00:00 AM,16.225,96.024,15.278,16.225,16.225
1426,05/21/24 09:15:00 AM,16.487,96.196,15.564,16.487,16.487
1427,05/21/24 09:30:00 AM,17.272,96.196,16.350,17.272,17.272
1428,05/21/24 09:45:00 AM,18.152,95.541,17.136,18.152,18.152
1429,05/21/24 10:00:00 AM,18.723,94.534,17.560,18.723,18.723
1430,05/21/24 10:15:00 AM,19.222,94.082,17.991,19.222,19.222
1431,05/21/24 10:30:00 AM,20.412,93.774,19.132,20.412,20.412
1432,05/21/24 10:45:00 AM,20.913,92.752,19.475,20.913,20.913
1433,05/21/24 11:00:00 AM,21.366,91.844,19.785,21.366,21.366
1434,05/21/24 11:15:00 AM,24.122,79.490,20.382,24.122,24.122
1435,05/21/24 11:30:00 AM,25.234,72.022,19.972,25.234,25.234
1436,05/21/24 11:45:00 AM,25.623,69.447,19.791,25.623,25.623
1437,05/21/24 12:00:00 PM,25.963,66.469,19.446,25.963,25.963
1438,05/21/24 12:15:00 PM,26.426,64.848,19.508,26.426,26.426
1439,05/21/24 12:30:00 PM,26.134,66.832,19.692,26.134,26.134
1440,05/21/24 12:45:00 PM,26.867,63.209,19.531,26.867,26.867
1441,05/21/24 01:00:00 PM,26.378,71.019,20.859,26.378,26.378
1442,05/21/24 01:15:00 PM,26.426,66.671,19.935,26.426,26.426
1443,05/21/24 01:30:00 PM,26.842,65.741,20.115,26.842,26.842
1444,05/21/24 01:45:00 PM,27.949,56.824,18.897,27.949,27.949
1445,05/21/24 02:00:00 PM,28.147,60.512,20.063,28.147,28.147
1446,05/21/24 02:15:00 PM,28.642,53.251,18.528,28.642,28.642
1447,05/21/24 02:30:00 PM,28.171,55.438,18.719,28.171,28.171
1448,05/21/24 02:45:00 PM,27.677,64.203,20.542,27.677,27.677
1449,05/21/24 03:00:00 PM,28.171,64.162,21.001,28.171,28.171
1450,05/21/24 03:15:00 PM,26.769,65.089,19.891,26.769,26.769
1451,05/21/24 03:30:00 PM,27.284,65.176,20.402,27.284,27.284
1452,05/21/24 03:45:00 PM,27.751,62.585,20.215,27.751,27.751
1453,05/21/24 04:00:00 PM,27.161,65.308,20.316,27.161,27.161
1454,05/21/24 04:15:00 PM,25.939,71.651,20.572,25.939,25.939
1455,05/21/24 04:30:00 PM,26.524,71.314,21.064,26.524,26.524
1456,05/21/24 04:45:00 PM,27.235,65.747,20.490,27.235,27.235
1457,05/21/24 05:00:00 PM,26.036,74.565,21.275,26.036,26.036
1458,05/21/24 05:15:00 PM,25.695,76.518,21.339,25.695,25.695
1459,05/21/24 05:30:00 PM,25.258,79.037,21.405,25.258,25.258
1460,05/21/24 05:45:00 PM,25.089,78.742,21.183,25.089,25.089
1461,05/21/24 06:00:00 PM,24.508,81.030,21.047,24.508,24.508
1462,05/21/24 06:15:00 PM,24.002,82.992,20.908,24.002,24.002
1463,05/21/24 06:30:00 PM,23.737,83.188,20.683,23.737,23.737
1464,05/21/24 06:45:00 PM,23.376,84.037,20.479,23.376,23.376
1465,05/21/24 07:00:00 PM,22.896,85.466,20.255,22.896,22.896
1466,05/21/24 07:15:00 PM,22.513,86.185,20.000,22.513,22.513
1467,05/21/24 07:30:00 PM,22.202,87.191,19.862,22.202,22.202
1468,05/21/24 07:45:00 PM,21.795,88.744,19.717,21.795,21.795
1469,05/21/24 08:00:00 PM,21.509,89.576,19.568,21.509,21.509
1470,05/21/24 08:15:00 PM,21.246,90.355,19.432,21.246,21.246
1471,05/21/24 08:30:00 PM,20.984,90.941,19.264,20.984,20.984
1472,05/21/24 08:45:00 PM,20.746,91.368,19.094,20.746,20.746
1473,05/21/24 09:00:00 PM,20.436,92.205,18.916,20.436,20.436
1474,05/21/24 09:15:00 PM,20.174,92.621,18.719,20.174,20.174
1475,05/21/24 09:30:00 PM,19.888,92.362,18.395,19.888,19.888
1476,05/21/24 09:45:00 PM,19.674,93.375,18.336,19.674,19.674
1477,05/21/24 10:00:00 PM,19.460,93.745,18.178,19.460,19.460
1478,05/21/24 10:15:00 PM,19.246,94.246,18.039,19.246,19.246
1479,05/21/24 10:30:00 PM,19.008,94.555,17.848,19.008,19.008
1480,05/21/24 10:45:00 PM,18.794,94.868,17.680,18.794,18.794
1481,05/21/24 11:00:00 PM,18.580,95.181,17.512,18.580,18.580
1482,05/21/24 11:15:00 PM,18.461,95.412,17.427,18.461,18.461
1483,05/21/24 11:30:00 PM,18.343,95.669,17.345,18.343,18.343
1484,05/21/24 11:45:00 PM,18.176,95.704,17.184,18.176,18.176
1485,05/22/24 12:00:00 AM,17.986,95.889,17.020,17.986,17.986
1486,05/22/24 12:15:00 AM,17.843,95.878,16.876,17.843,17.843
1487,05/22/24 12:30:00 AM,17.748,96.061,16.807,17.748,17.748
1488,05/22/24 12:45:00 AM,17.558,96.219,16.639,17.558,17.558
1489,05/22/24 01:00:00 AM,17.415,96.286,16.506,17.415,17.415
1490,05/22/24 01:15:00 AM,17.320,96.468,16.437,17.320,17.320
1491,05/22/24 01:30:00 AM,17.272,96.663,16.416,17.272,17.272
1492,05/22/24 01:45:00 AM,17.153,96.580,16.286,17.153,17.153
1493,05/22/24 02:00:00 AM,16.987,96.691,16.134,16.987,16.987
1494,05/22/24 02:15:00 AM,16.892,96.692,16.039,16.892,16.892
1495,05/22/24 02:30:00 AM,16.773,96.686,15.919,16.773,16.773
1496,05/22/24 02:45:00 AM,16.654,96.861,15.825,16.654,16.654
1497,05/22/24 03:00:00 AM,16.511,96.849,15.680,16.511,16.511
1498,05/22/24 03:15:00 AM,16.392,96.843,15.560,16.392,16.392
1499,05/22/24 03:30:00 AM,16.296,96.869,15.468,16.296,16.296
1500,05/22/24 03:45:00 AM,16.153,97.166,15.366,16.153,16.153
1501,05/22/24 04:00:00 AM,16.129,97.211,15.348,16.129,16.129
1502,05/22/24 04:15:00 AM,16.129,97.185,15.345,16.129,16.129
1503,05/22/24 04:30:00 AM,16.034,97.057,15.231,16.034,16.034
1504,05/22/24 04:45:00 AM,15.963,97.192,15.179,15.963,15.963
1505,05/22/24 05:00:00 AM,15.843,97.134,15.051,15.843,15.843
1506,05/22/24 05:15:00 AM,15.724,97.128,14.931,15.724,15.724
1507,05/22/24 05:30:00 AM,15.652,97.211,14.871,15.652,15.652
1508,05/22/24 05:45:00 AM,15.533,97.333,14.768,15.533,15.533
1509,05/22/24 06:00:00 AM,15.533,97.436,14.782,15.533,15.533
1510,05/22/24 06:15:00 AM,15.461,97.365,14.700,15.461,15.461
1511,05/22/24 06:30:00 AM,15.461,97.314,14.693,15.461,15.461
1512,05/22/24 06:45:00 AM,15.414,97.352,14.651,15.414,15.414
1513,05/22/24 07:00:00 AM,15.438,97.333,14.672,15.438,15.438
1514,05/22/24 07:15:00 AM,15.557,97.442,14.807,15.557,15.557
1515,05/22/24 07:30:00 AM,15.724,97.333,14.959,15.724,15.724
1516,05/22/24 07:45:00 AM,15.939,97.365,15.179,15.939,15.939
1517,05/22/24 08:00:00 AM,16.201,97.204,15.419,16.201,16.201
1518,05/22/24 08:15:00 AM,16.677,96.971,15.864,16.677,16.677
1519,05/22/24 08:30:00 AM,17.153,96.450,16.267,17.153,17.153
1520,05/22/24 08:45:00 AM,17.510,96.051,16.568,17.510,17.510
1521,05/22/24 09:00:00 AM,17.938,96.059,16.997,17.938,17.938
1522,05/22/24 09:15:00 AM,18.509,95.739,17.522,18.509,18.509
1523,05/22/24 09:30:00 AM,19.365,95.016,18.272,19.365,19.365
1524,05/22/24 09:45:00 AM,20.150,95.377,19.110,20.150,20.150
1525,05/22/24 10:00:00 AM,20.555,93.411,19.219,20.555,20.555
1526,05/22/24 10:15:00 AM,20.722,93.426,19.388,20.722,20.722
1527,05/22/24 10:30:00 AM,20.960,93.406,19.622,20.960,20.960
1528,05/22/24 10:45:00 AM,21.127,93.822,19.852,21.127,21.127
1529,05/22/24 11:00:00 AM,21.819,92.118,20.279,21.819,21.819
1530,05/22/24 11:15:00 AM,22.609,89.595,20.661,22.609,22.609
1531,05/22/24 11:30:00 AM,25.137,73.979,20.285,25.137,25.137
1532,05/22/24 11:45:00 AM,25.501,73.225,20.482,25.501,25.501
1533,05/22/24 12:00:00 PM,26.524,66.021,19.877,26.524,26.524
1534,05/22/24 12:15:00 PM,26.793,64.422,19.755,26.793,26.793
1535,05/22/24 12:30:00 PM,26.769,63.745,19.569,26.769,26.769
1536,05/22/24 12:45:00 PM,26.842,63.083,19.477,26.842,26.842
1537,05/22/24 01:00:00 PM,27.112,62.019,19.469,27.112,27.112
1538,05/22/24 01:15:00 PM,27.554,59.891,19.345,27.554,27.554
1539,05/22/24 01:30:00 PM,27.604,58.496,19.025,27.604,27.604
1540,05/22/24 01:45:00 PM,27.998,56.768,18.928,27.998,27.998
1541,05/22/24 02:00:00 PM,27.284,59.009,18.860,27.284,27.284
1542,05/22/24 02:15:00 PM,27.308,65.242,20.440,27.308,27.308
1543,05/22/24 02:30:00 PM,28.097,57.317,19.170,28.097,28.097
1544,05/22/24 02:45:00 PM,27.801,58.651,19.251,27.801,27.801
1545,05/22/24 03:00:00 PM,26.793,65.185,19.937,26.793,26.793
1546,05/22/24 03:15:00 PM,25.258,75.497,20.711,25.258,25.258
1547,05/22/24 03:30:00 PM,24.532,78.829,20.657,24.532,24.532
1548,05/22/24 03:45:00 PM,23.954,82.246,20.726,23.954,23.954
1549,05/22/24 04:00:00 PM,23.400,82.211,20.177,23.400,23.400
1550,05/22/24 04:15:00 PM,22.896,85.188,20.207,22.896,22.896
1551,05/22/24 04:30:00 PM,22.729,84.759,19.968,22.729,22.729
1552,05/22/24 04:45:00 PM,22.441,86.722,20.020,22.441,22.441
1553,05/22/24 05:00:00 PM,22.202,88.320,20.049,22.202,22.202
1554,05/22/24 05:15:00 PM,21.987,89.773,20.073,21.987,21.987
1555,05/22/24 05:30:00 PM,21.867,89.662,19.937,21.867,21.867
1556,05/22/24 05:45:00 PM,21.795,90.488,19.998,21.795,21.795
1557,05/22/24 06:00:00 PM,21.676,91.056,19.970,21.676,21.676
1558,05/22/24 06:15:00 PM,21.533,91.777,19.941,21.533,21.533
1559,05/22/24 06:30:00 PM,21.413,92.017,19.860,21.413,21.413
1560,05/22/24 06:45:00 PM,21.294,92.633,19.836,21.294,21.294
1561,05/22/24 07:00:00 PM,21.103,92.451,19.618,21.103,21.103
1562,05/22/24 07:15:00 PM,20.889,93.548,19.573,20.889,20.889
1563,05/22/24 07:30:00 PM,20.960,90.989,19.248,20.960,20.960
1564,05/22/24 07:45:00 PM,20.484,93.819,19.210,20.484,20.484
1565,05/22/24 08:00:00 PM,20.031,95.452,19.002,20.031,20.031
1566,05/22/24 08:15:00 PM,19.984,95.703,18.991,19.984,19.984
1567,05/22/24 08:30:00 PM,19.746,96.245,18.832,19.746,19.746
1568,05/22/24 08:45:00 PM,19.460,95.829,18.486,19.460,19.460
1569,05/22/24 09:00:00 PM,19.080,95.126,18.003,19.080,19.080
1570,05/22/24 09:15:00 PM,18.723,95.008,17.629,18.723,18.723
1571,05/22/24 09:30:00 PM,18.366,96.015,17.419,18.366,18.366
1572,05/22/24 09:45:00 PM,18.247,96.505,17.370,18.247,18.247
1573,05/22/24 10:00:00 PM,18.200,96.441,17.313,18.200,18.200
1574,05/22/24 10:15:00 PM,18.129,96.864,17.302,18.129,18.129
1575,05/22/24 10:30:00 PM,18.105,96.780,17.267,18.105,18.105
1576,05/22/24 10:45:00 PM,18.081,97.189,17.301,18.081,18.081
1577,05/22/24 11:00:00 PM,17.915,97.456,17.172,17.915,17.915
1578,05/22/24 11:15:00 PM,17.748,97.644,17.031,17.748,17.748
1579,05/22/24 11:30:00 PM,17.558,97.774,16.859,17.558,17.558
1580,05/22/24 11:45:00 PM,17.439,97.948,16.764,17.439,17.439
1581,05/23/24 12:00:00 AM,17.296,98.013,16.630,17.296,17.296
1582,05/23/24 12:15:00 AM,17.272,98.135,16.623,17.272,17.272
1583,05/23/24 12:30:00 AM,17.177,98.212,16.538,17.177,17.177
1584,05/23/24 12:45:00 AM,17.177,98.315,16.552,17.177,17.177
1585,05/23/24 01:00:00 AM,17.011,98.347,16.389,17.011,17.011
1586,05/23/24 01:15:00 AM,16.868,98.411,16.255,16.868,16.868
1587,05/23/24 01:30:00 AM,16.701,98.443,16.092,16.701,16.701
