"Plot Title: NL_G"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10342594, SEN S/N: 10342594, LBL: Temp (C))","RH, % (LGR S/N: 10342594, SEN S/N: 10342594, LBL: RH (%))","DewPt, °C (LGR S/N: 10342594, SEN S/N: 10342594)","Max: Temperature, °C (LGR S/N: 10342594)","Min: Temperature, °C (LGR S/N: 10342594)"
3468,06/07/24 08:16:43 PM,18.438,80.794,15.063,,
3469,06/07/24 08:30:00 PM,,,,17.891,17.891
3470,06/07/24 08:31:43 PM,17.891,83.888,15.059,,
3471,06/07/24 08:45:00 PM,,,,17.439,17.439
3472,06/07/24 08:46:43 PM,17.439,85.891,14.945,,
3473,06/07/24 09:00:00 PM,,,,16.987,16.987
3474,06/07/24 09:01:43 PM,16.987,87.547,14.765,,
3475,06/07/24 09:15:00 PM,,,,16.487,16.487
3476,06/07/24 09:16:43 PM,16.487,89.253,14.538,,
3477,06/07/24 09:30:00 PM,,,,16.201,16.201
3478,06/07/24 09:31:43 PM,16.201,90.885,14.503,,
3479,06/07/24 09:45:00 PM,,,,15.843,15.843
3480,06/07/24 09:46:43 PM,15.843,91.563,14.250,,
3481,06/07/24 10:00:00 PM,,,,15.652,15.652
3482,06/07/24 10:01:43 PM,15.652,92.383,14.181,,
3483,06/07/24 10:15:00 PM,,,,15.366,15.366
3484,06/07/24 10:16:43 PM,15.366,93.357,14.038,,
3485,06/07/24 10:30:00 PM,,,,15.127,15.127
3486,06/07/24 10:31:43 PM,15.127,94.025,13.896,,
3487,06/07/24 10:45:00 PM,,,,14.864,14.864
3488,06/07/24 10:46:43 PM,14.864,94.942,13.764,,
3489,06/07/24 11:00:00 PM,,,,14.745,14.745
3490,06/07/24 11:01:43 PM,14.745,94.962,13.648,,
3491,06/07/24 11:15:00 PM,,,,14.481,14.481
3492,06/07/24 11:16:43 PM,14.481,95.641,13.480,,
3493,06/07/24 11:30:00 PM,,,,14.290,14.290
3494,06/07/24 11:31:43 PM,14.290,96.027,13.342,,
3495,06/07/24 11:45:00 PM,,,,14.122,14.122
3496,06/07/24 11:46:43 PM,14.122,96.673,13.263,,
3497,06/08/24 12:00:00 AM,,,,13.954,13.954
3498,06/08/24 12:01:43 AM,13.954,96.858,13.120,,
3499,06/08/24 12:15:00 AM,,,,13.762,13.762
3500,06/08/24 12:16:43 AM,13.762,97.087,12.959,,
3501,06/08/24 12:30:00 AM,,,,13.714,13.714
3502,06/08/24 12:31:43 AM,13.714,97.227,12.930,,
3503,06/08/24 12:45:00 AM,,,,13.570,13.570
3504,06/08/24 12:46:43 AM,13.570,97.264,12.791,,
3505,06/08/24 01:00:00 AM,,,,13.425,13.425
3506,06/08/24 01:01:43 AM,13.425,97.428,12.668,,
3507,06/08/24 01:15:00 AM,,,,13.185,13.185
3508,06/08/24 01:16:43 AM,13.185,97.718,12.466,,
3509,06/08/24 01:30:00 AM,,,,13.064,13.064
3510,06/08/24 01:31:43 AM,13.064,98.292,12.422,,
3511,06/08/24 01:45:00 AM,,,,12.992,12.992
3512,06/08/24 01:46:43 AM,12.992,98.020,12.313,,
3513,06/08/24 02:00:00 AM,,,,12.896,12.896
3514,06/08/24 02:01:43 AM,12.896,98.145,12.233,,
3515,06/08/24 02:15:00 AM,,,,12.775,12.775
3516,06/08/24 02:16:43 AM,12.775,98.011,12.094,,
3517,06/08/24 02:30:00 AM,,,,12.558,12.558
3518,06/08/24 02:31:43 AM,12.558,98.430,11.932,,
3519,06/08/24 02:45:00 AM,,,,12.461,12.461
3520,06/08/24 02:46:43 AM,12.461,98.479,11.841,,
3521,06/08/24 03:00:00 AM,,,,12.389,12.389
3522,06/08/24 03:01:43 AM,12.389,98.409,11.759,,
3523,06/08/24 03:15:00 AM,,,,12.195,12.195
3524,06/08/24 03:16:43 AM,12.195,98.607,11.591,,
3525,06/08/24 03:30:00 AM,,,,12.074,12.074
3526,06/08/24 03:31:43 AM,12.074,98.674,11.478,,
3527,06/08/24 03:45:00 AM,,,,11.953,11.953
3528,06/08/24 03:46:43 AM,11.953,98.715,11.362,,
3529,06/08/24 04:00:00 AM,,,,11.880,11.880
3530,06/08/24 04:01:43 AM,11.880,98.971,11.322,,
3531,06/08/24 04:15:00 AM,,,,11.759,11.759
3532,06/08/24 04:16:43 AM,11.759,98.737,11.170,,
3533,06/08/24 04:30:00 AM,,,,11.686,11.686
3534,06/08/24 04:31:43 AM,11.686,98.867,11.114,,
3535,06/08/24 04:45:00 AM,,,,11.443,11.443
3536,06/08/24 04:46:43 AM,11.443,99.049,10.894,,
3537,06/08/24 05:00:00 AM,,,,11.443,11.443
3538,06/08/24 05:01:43 AM,11.443,99.174,10.910,,
3539,06/08/24 05:15:00 AM,,,,11.346,11.346
3540,06/08/24 05:16:43 AM,11.346,99.072,10.799,,
3541,06/08/24 05:30:00 AM,,,,11.273,11.273
3542,06/08/24 05:31:43 AM,11.273,99.301,10.755,,
3543,06/08/24 05:45:00 AM,,,,11.102,11.102
3544,06/08/24 05:46:43 AM,11.102,99.278,10.581,,
3545,06/08/24 06:00:00 AM,,,,11.102,11.102
3546,06/08/24 06:01:43 AM,11.102,99.129,10.562,,
3547,06/08/24 06:15:00 AM,,,,10.858,10.858
3548,06/08/24 06:16:43 AM,10.858,99.235,10.330,,
3549,06/08/24 06:30:00 AM,,,,10.907,10.907
3550,06/08/24 06:31:43 AM,10.907,99.448,10.407,,
3551,06/08/24 06:45:00 AM,,,,10.956,10.956
3552,06/08/24 06:46:43 AM,10.956,99.337,10.441,,
3553,06/08/24 07:00:00 AM,,,,10.858,10.858
3554,06/08/24 07:01:43 AM,10.858,99.484,10.362,,
3555,06/08/24 07:15:00 AM,,,,10.980,10.980
3556,06/08/24 07:16:43 AM,10.980,99.568,10.495,,
3557,06/08/24 07:30:00 AM,,,,11.273,11.273
3558,06/08/24 07:31:43 AM,11.273,99.550,10.787,,
3559,06/08/24 07:45:00 AM,,,,11.734,11.734
3560,06/08/24 07:46:43 AM,11.734,99.130,11.197,,
3561,06/08/24 08:00:00 AM,,,,12.243,12.243
3562,06/08/24 08:01:43 AM,12.243,98.570,11.635,,
3563,06/08/24 08:15:00 AM,,,,12.847,12.847
3564,06/08/24 08:16:43 AM,12.847,98.031,12.169,,
3565,06/08/24 08:30:00 AM,,,,13.642,13.642
3566,06/08/24 08:31:43 AM,13.642,97.842,12.941,,
3567,06/08/24 08:45:00 AM,,,,14.385,14.385
3568,06/08/24 08:46:43 AM,14.385,96.974,13.568,,
3569,06/08/24 09:00:00 AM,,,,15.223,15.223
3570,06/08/24 09:01:43 AM,15.223,95.733,14.234,,
3571,06/08/24 09:15:00 AM,,,,15.891,15.891
3572,06/08/24 09:16:43 AM,15.891,95.573,14.880,,
3573,06/08/24 09:30:00 AM,,,,16.844,16.844
3574,06/08/24 09:31:43 AM,16.844,91.469,15.231,,
3575,06/08/24 09:45:00 AM,,,,17.915,17.915
3576,06/08/24 09:46:43 AM,17.915,89.492,15.990,,
3577,06/08/24 10:00:00 AM,,,,18.937,18.937
3578,06/08/24 10:01:43 AM,18.937,86.540,16.530,,
3579,06/08/24 10:15:00 AM,,,,19.698,19.698
3580,06/08/24 10:16:43 AM,19.698,83.799,16.821,,
3581,06/08/24 10:30:00 AM,,,,20.460,20.460
3582,06/08/24 10:31:43 AM,20.460,79.344,16.779,,
3583,06/08/24 10:45:00 AM,,,,20.841,20.841
3584,06/08/24 10:46:43 AM,20.841,77.292,16.769,,
3585,06/08/24 11:00:00 AM,,,,20.913,20.913
3586,06/08/24 11:01:43 AM,20.913,76.390,16.667,,
3587,06/08/24 11:15:00 AM,,,,21.318,21.318
3588,06/08/24 11:16:43 AM,21.318,76.559,17.094,,
3589,06/08/24 11:30:00 AM,,,,21.628,21.628
3590,06/08/24 11:31:43 AM,21.628,76.104,17.308,,
3591,06/08/24 11:45:00 AM,,,,22.011,22.011
3592,06/08/24 11:46:43 AM,22.011,73.547,17.174,,
3593,06/08/24 12:00:00 PM,,,,22.154,22.154
3594,06/08/24 12:01:43 PM,22.154,74.040,17.412,,
3595,06/08/24 12:15:00 PM,,,,22.489,22.489
3596,06/08/24 12:16:43 PM,22.489,71.739,17.267,,
3597,06/08/24 12:30:00 PM,,,,22.776,22.776
3598,06/08/24 12:31:43 PM,22.776,69.937,17.165,,
3599,06/08/24 12:45:00 PM,,,,23.328,23.328
3600,06/08/24 12:46:43 PM,23.328,70.896,17.899,,
3601,06/08/24 01:00:00 PM,,,,23.400,23.400
3602,06/08/24 01:01:43 PM,23.400,65.152,16.700,,
3603,06/08/24 01:15:00 PM,,,,23.497,23.497
3604,06/08/24 01:16:43 PM,23.497,66.582,17.118,,
3605,06/08/24 01:30:00 PM,,,,23.256,23.256
3606,06/08/24 01:31:43 PM,23.256,68.482,17.310,,
3607,06/08/24 01:45:00 PM,,,,22.992,22.992
3608,06/08/24 01:46:43 PM,22.992,70.686,17.531,,
3609,06/08/24 02:00:00 PM,,,,23.713,23.713
3610,06/08/24 02:01:43 PM,23.713,66.980,17.414,,
3611,06/08/24 02:15:00 PM,,,,24.388,24.388
3612,06/08/24 02:16:43 PM,24.388,66.226,17.887,,
3613,06/08/24 02:30:00 PM,,,,24.195,24.195
3614,06/08/24 02:31:43 PM,24.195,64.350,17.269,,
3615,06/08/24 02:45:00 PM,,,,23.833,23.833
3616,06/08/24 02:46:43 PM,23.833,67.181,17.574,,
3617,06/08/24 03:00:00 PM,,,,23.593,23.593
3618,06/08/24 03:01:43 PM,23.593,70.887,18.151,,
3619,06/08/24 03:15:00 PM,,,,23.497,23.497
3620,06/08/24 03:16:43 PM,23.497,72.312,18.357,,
3621,06/08/24 03:30:00 PM,,,,23.521,23.521
3622,06/08/24 03:31:43 PM,23.521,70.489,17.997,,
3623,06/08/24 03:45:00 PM,,,,23.905,23.905
3624,06/08/24 03:46:43 PM,23.905,67.912,17.807,,
3625,06/08/24 04:00:00 PM,,,,23.665,23.665
3626,06/08/24 04:01:43 PM,23.665,70.752,18.192,,
3627,06/08/24 04:15:00 PM,,,,23.256,23.256
3628,06/08/24 04:16:43 PM,23.256,71.060,17.864,,
3629,06/08/24 04:30:00 PM,,,,23.256,23.256
3630,06/08/24 04:31:43 PM,23.256,75.709,18.811,,
3631,06/08/24 04:45:00 PM,,,,23.112,23.112
3632,06/08/24 04:46:43 PM,23.112,75.071,18.545,,
3633,06/08/24 05:00:00 PM,,,,22.992,22.992
3634,06/08/24 05:01:43 PM,22.992,76.582,18.725,,
3635,06/08/24 05:15:00 PM,,,,23.280,23.280
3636,06/08/24 05:16:43 PM,23.280,77.419,19.167,,
3637,06/08/24 05:30:00 PM,,,,23.472,23.472
3638,06/08/24 05:31:43 PM,23.472,77.170,19.306,,
3639,06/08/24 05:45:00 PM,,,,23.280,23.280
3640,06/08/24 05:46:43 PM,23.280,76.409,18.971,,
3641,06/08/24 06:00:00 PM,,,,22.872,22.872
3642,06/08/24 06:01:43 PM,22.872,77.249,18.738,,
3643,06/08/24 06:15:00 PM,,,,22.393,22.393
3644,06/08/24 06:16:43 PM,22.393,79.497,18.695,,
3645,06/08/24 06:30:00 PM,,,,22.011,22.011
3646,06/08/24 06:31:43 PM,22.011,81.203,18.633,,
3647,06/08/24 06:45:00 PM,,,,21.819,21.819
3648,06/08/24 06:46:43 PM,21.819,82.147,18.615,,
3649,06/08/24 07:00:00 PM,,,,21.676,21.676
3650,06/08/24 07:01:43 PM,21.676,83.070,18.638,,
3651,06/08/24 07:15:00 PM,,,,21.533,21.533
3652,06/08/24 07:16:43 PM,21.533,82.982,18.482,,
3653,06/08/24 07:30:00 PM,,,,21.390,21.390
3654,06/08/24 07:31:43 PM,21.390,83.733,18.472,,
3655,06/08/24 07:45:00 PM,,,,21.199,21.199
3656,06/08/24 07:46:43 PM,21.199,84.275,18.378,,
3657,06/08/24 08:00:00 PM,,,,21.079,21.079
3658,06/08/24 08:01:43 PM,21.079,84.637,18.323,,
3659,06/08/24 08:15:00 PM,,,,20.817,20.817
3660,06/08/24 08:16:43 PM,20.817,87.582,18.558,,
3661,06/08/24 08:30:00 PM,,,,20.603,20.603
3662,06/08/24 08:31:43 PM,20.603,89.277,18.621,,
3663,06/08/24 08:45:00 PM,,,,20.436,20.436
3664,06/08/24 08:46:43 PM,20.436,88.775,18.375,,
3665,06/08/24 09:00:00 PM,,,,20.222,20.222
3666,06/08/24 09:01:43 PM,20.222,90.862,18.494,,
3667,06/08/24 09:15:00 PM,,,,20.103,20.103
3668,06/08/24 09:16:43 PM,20.103,92.122,18.572,,
3669,06/08/24 09:30:00 PM,,,,19.912,19.912
3670,06/08/24 09:31:43 PM,19.912,93.089,18.530,,
3671,06/08/24 09:45:00 PM,,,,19.793,19.793
3672,06/08/24 09:46:43 PM,19.793,93.777,18.515,,
3673,06/08/24 10:00:00 PM,,,,19.651,19.651
3674,06/08/24 10:01:43 PM,19.651,94.297,18.450,,
3675,06/08/24 10:15:00 PM,,,,19.532,19.532
3676,06/08/24 10:16:43 PM,19.532,94.900,18.421,,
3677,06/08/24 10:30:00 PM,,,,19.389,19.389
3678,06/08/24 10:31:43 PM,19.389,95.417,18.354,,
3679,06/08/24 10:45:00 PM,,,,19.222,19.222
3680,06/08/24 10:46:43 PM,19.222,96.082,18.285,,
3681,06/08/24 11:00:00 PM,,,,19.056,19.056
3682,06/08/24 11:01:43 PM,19.056,96.588,18.192,,
3683,06/08/24 11:15:00 PM,,,,18.961,18.961
3684,06/08/24 11:16:43 PM,18.961,97.111,18.171,,
3685,06/08/24 11:30:00 PM,,,,18.842,18.842
3686,06/08/24 11:31:43 PM,18.842,97.287,18.077,,
3687,06/08/24 11:45:00 PM,,,,18.723,18.723
3688,06/08/24 11:46:43 PM,18.723,97.671,18.013,,
3689,06/09/24 12:00:00 AM,,,,18.675,18.675
3690,06/09/24 12:01:43 AM,18.675,97.866,17.992,,
3691,06/09/24 12:15:00 AM,,,,18.699,18.699
3692,06/09/24 12:16:43 AM,18.699,97.769,18.003,,
3693,06/09/24 12:30:00 AM,,,,18.699,18.699
3694,06/09/24 12:31:43 AM,18.699,97.821,18.010,,
3695,06/09/24 12:45:00 AM,,,,18.699,18.699
3696,06/09/24 12:46:43 AM,18.699,97.846,18.014,,
3697,06/09/24 01:00:00 AM,,,,18.699,18.699
3698,06/09/24 01:01:43 AM,18.699,97.924,18.024,,
3699,06/09/24 01:15:00 AM,,,,18.675,18.675
3700,06/09/24 01:16:43 AM,18.675,98.022,18.014,,
3701,06/09/24 01:30:00 AM,,,,18.604,18.604
3702,06/09/24 01:31:43 AM,18.604,98.158,17.962,,
3703,06/09/24 01:45:00 AM,,,,18.509,18.509
3704,06/09/24 01:46:43 AM,18.509,98.391,17.899,,
3705,06/09/24 02:00:00 AM,,,,18.390,18.390
3706,06/09/24 02:01:43 AM,18.390,98.617,17.811,,
3707,06/09/24 02:15:00 AM,,,,18.247,18.247
3708,06/09/24 02:16:43 AM,18.247,98.836,17.699,,
3709,06/09/24 02:30:00 AM,,,,18.200,18.200
3710,06/09/24 02:31:43 AM,18.200,99.080,17.685,,
3711,06/09/24 02:45:00 AM,,,,18.200,18.200
3712,06/09/24 02:46:43 AM,18.200,99.132,17.692,,
3713,06/09/24 03:00:00 AM,,,,18.176,18.176
3714,06/09/24 03:01:43 AM,18.176,99.177,17.674,,
3715,06/09/24 03:15:00 AM,,,,18.176,18.176
3716,06/09/24 03:16:43 AM,18.176,99.280,17.688,,
3717,06/09/24 03:30:00 AM,,,,18.176,18.176
3718,06/09/24 03:31:43 AM,18.176,99.382,17.703,,
3719,06/09/24 03:45:00 AM,,,,18.176,18.176
3720,06/09/24 03:46:43 AM,18.176,99.434,17.710,,
3721,06/09/24 04:00:00 AM,,,,18.152,18.152
3722,06/09/24 04:01:43 AM,18.152,99.427,17.685,,
3723,06/09/24 04:15:00 AM,,,,18.057,18.057
3724,06/09/24 04:16:43 AM,18.057,99.581,17.610,,
3725,06/09/24 04:30:00 AM,,,,17.796,17.796
3726,06/09/24 04:31:43 AM,17.796,99.842,17.383,,
3727,06/09/24 04:45:00 AM,,,,17.677,17.677
3728,06/09/24 04:46:43 AM,17.677,99.963,17.280,,
3729,06/09/24 05:00:00 AM,,,,17.653,17.653
3730,06/09/24 05:01:43 AM,17.653,100.000,17.262,,
3731,06/09/24 05:15:00 AM,,,,17.605,17.605
3732,06/09/24 05:16:43 AM,17.605,100.000,17.219,,
3733,06/09/24 05:30:00 AM,,,,17.510,17.510
3734,06/09/24 05:31:43 AM,17.510,100.000,17.120,,
3735,06/09/24 05:45:00 AM,,,,17.415,17.415
3736,06/09/24 05:46:43 AM,17.415,100.000,17.028,,
3737,06/09/24 06:00:00 AM,,,,17.320,17.320
3738,06/09/24 06:01:43 AM,17.320,100.000,16.942,,
3739,06/09/24 06:15:00 AM,,,,17.225,17.225
3740,06/09/24 06:16:43 AM,17.225,100.000,16.847,,
3741,06/09/24 06:30:00 AM,,,,17.272,17.272
3742,06/09/24 06:31:43 AM,17.272,100.000,16.900,,
3743,06/09/24 06:45:00 AM,,,,17.320,17.320
3744,06/09/24 06:46:43 AM,17.320,100.000,16.942,,
3745,06/09/24 07:00:00 AM,,,,17.368,17.368
3746,06/09/24 07:01:43 AM,17.368,100.000,16.985,,
3747,06/09/24 07:15:00 AM,,,,17.510,17.510
3748,06/09/24 07:16:43 AM,17.510,100.000,17.120,,
3749,06/09/24 07:30:00 AM,,,,17.891,17.891
3750,06/09/24 07:31:43 AM,17.891,99.407,17.419,,
3751,06/09/24 07:45:00 AM,,,,18.271,18.271
3752,06/09/24 07:46:43 AM,18.271,98.507,17.677,,
3753,06/09/24 08:00:00 AM,,,,18.580,18.580
3754,06/09/24 08:01:43 AM,18.580,97.841,17.893,,
3755,06/09/24 08:15:00 AM,,,,18.771,18.771
3756,06/09/24 08:16:43 AM,18.771,97.684,18.062,,
3757,06/09/24 08:30:00 AM,,,,18.794,18.794
3758,06/09/24 08:31:43 AM,18.794,97.638,18.079,,
3759,06/09/24 08:45:00 AM,,,,18.913,18.913
3760,06/09/24 08:46:43 AM,18.913,97.462,18.174,,
3761,06/09/24 09:00:00 AM,,,,19.246,19.246
3762,06/09/24 09:01:43 AM,19.246,96.977,18.438,,
3763,06/09/24 09:15:00 AM,,,,20.031,20.031
3764,06/09/24 09:16:43 AM,20.031,93.598,18.725,,
3765,06/09/24 09:30:00 AM,,,,20.603,20.603
3766,06/09/24 09:31:43 AM,20.603,90.847,18.871,,
3767,06/09/24 09:45:00 AM,,,,21.270,21.270
3768,06/09/24 09:46:43 AM,21.270,87.414,18.979,,
3769,06/09/24 10:00:00 AM,,,,21.819,21.819
3770,06/09/24 10:01:43 AM,21.819,84.387,19.008,,
3771,06/09/24 10:15:00 AM,,,,22.226,22.226
3772,06/09/24 10:16:43 AM,22.226,83.724,19.293,,
3773,06/09/24 10:30:00 AM,,,,22.465,22.465
3774,06/09/24 10:31:43 AM,22.465,83.553,19.498,,
3775,06/09/24 10:45:00 AM,,,,23.136,23.136
3776,06/09/24 10:46:43 AM,23.136,81.190,19.733,,
3777,06/09/24 11:00:00 AM,,,,23.040,23.040
3778,06/09/24 11:01:43 AM,23.040,80.943,19.594,,
3779,06/09/24 11:15:00 AM,,,,23.160,23.160
3780,06/09/24 11:16:43 AM,23.160,80.030,19.543,,
3781,06/09/24 11:30:00 AM,,,,22.920,22.920
3782,06/09/24 11:31:43 AM,22.920,81.059,19.498,,
3783,06/09/24 11:45:00 AM,,,,23.304,23.304
3784,06/09/24 11:46:43 AM,23.304,82.077,20.059,,
3785,06/09/24 12:00:00 PM,,,,23.400,23.400
3786,06/09/24 12:01:43 PM,23.400,80.679,19.898,,
3787,06/09/24 12:15:00 PM,,,,23.545,23.545
3788,06/09/24 12:16:43 PM,23.545,81.108,20.118,,
3789,06/09/24 12:30:00 PM,,,,23.809,23.809
3790,06/09/24 12:31:43 PM,23.809,81.022,20.361,,
3791,06/09/24 12:45:00 PM,,,,23.617,23.617
3792,06/09/24 12:46:43 PM,23.617,80.839,20.139,,
3793,06/09/24 01:00:00 PM,,,,23.521,23.521
3794,06/09/24 01:01:43 PM,23.521,81.699,20.202,,
3795,06/09/24 01:15:00 PM,,,,24.557,24.557
3796,06/09/24 01:16:43 PM,24.557,77.014,20.330,,
3797,06/09/24 01:30:00 PM,,,,24.146,24.146
3798,06/09/24 01:31:43 PM,24.146,79.810,20.465,,
3799,06/09/24 01:45:00 PM,,,,24.581,24.581
3800,06/09/24 01:46:43 PM,24.581,76.903,20.332,,
3801,06/09/24 02:00:00 PM,,,,25.065,25.065
3802,06/09/24 02:01:43 PM,25.065,75.078,20.439,,
3803,06/09/24 02:15:00 PM,,,,24.798,24.798
3804,06/09/24 02:16:43 PM,24.798,75.493,20.264,,
3805,06/09/24 02:30:00 PM,,,,24.944,24.944
3806,06/09/24 02:31:43 PM,24.944,75.376,20.381,,
3807,06/09/24 02:45:00 PM,,,,24.798,24.798
3808,06/09/24 02:46:43 PM,24.798,77.121,20.586,,
3809,06/09/24 03:00:00 PM,,,,24.653,24.653
3810,06/09/24 03:01:43 PM,24.653,75.493,20.123,,
3811,06/09/24 03:15:00 PM,,,,24.895,24.895
3812,06/09/24 03:16:43 PM,24.895,73.080,19.866,,
3813,06/09/24 03:30:00 PM,,,,24.871,24.871
3814,06/09/24 03:31:43 PM,24.871,72.987,19.823,,
3815,06/09/24 03:45:00 PM,,,,24.774,24.774
3816,06/09/24 03:46:43 PM,24.774,69.859,19.067,,
3817,06/09/24 04:00:00 PM,,,,24.195,24.195
3818,06/09/24 04:01:43 PM,24.195,68.949,18.312,,
3819,06/09/24 04:15:00 PM,,,,23.665,23.665
3820,06/09/24 04:16:43 PM,23.665,68.376,17.679,,
3821,06/09/24 04:30:00 PM,,,,23.497,23.497
3822,06/09/24 04:31:43 PM,23.497,67.241,17.266,,
3823,06/09/24 04:45:00 PM,,,,22.920,22.920
3824,06/09/24 04:46:43 PM,22.920,66.361,16.518,,
3825,06/09/24 05:00:00 PM,,,,22.657,22.657
3826,06/09/24 05:01:43 PM,22.657,67.957,16.621,,
3827,06/09/24 05:15:00 PM,,,,22.561,22.561
3828,06/09/24 05:16:43 PM,22.561,69.335,16.829,,
3829,06/09/24 05:30:00 PM,,,,22.585,22.585
3830,06/09/24 05:31:43 PM,22.585,69.488,16.884,,
3831,06/09/24 05:45:00 PM,,,,22.202,22.202
3832,06/09/24 05:46:43 PM,22.202,71.039,16.845,,
3833,06/09/24 06:00:00 PM,,,,22.082,22.082
3834,06/09/24 06:01:43 PM,22.082,71.193,16.762,,
3835,06/09/24 06:15:00 PM,,,,21.939,21.939
3836,06/09/24 06:16:43 PM,21.939,70.284,16.433,,
3837,06/09/24 06:30:00 PM,,,,21.390,21.390
3838,06/09/24 06:31:43 PM,21.390,71.707,16.200,,
3839,06/09/24 06:45:00 PM,,,,21.032,21.032
3840,06/09/24 06:46:43 PM,21.032,74.659,16.448,,
3841,06/09/24 07:00:00 PM,,,,20.603,20.603
3842,06/09/24 07:01:43 PM,20.603,82.217,17.435,,
3843,06/09/24 07:15:00 PM,,,,20.365,20.365
3844,06/09/24 07:16:43 PM,20.365,83.921,17.497,,
3845,06/09/24 07:30:00 PM,,,,20.198,20.198
3846,06/09/24 07:31:43 PM,20.198,85.735,17.641,,
3847,06/09/24 07:45:00 PM,,,,20.103,20.103
3848,06/09/24 07:46:43 PM,20.103,86.922,17.744,,
3849,06/09/24 08:00:00 PM,,,,19.841,19.841
3850,06/09/24 08:01:43 PM,19.841,87.516,17.582,,
3851,06/09/24 08:15:00 PM,,,,19.722,19.722
3852,06/09/24 08:16:43 PM,19.722,87.270,17.425,,
3853,06/09/24 08:30:00 PM,,,,19.460,19.460
3854,06/09/24 08:31:43 PM,19.460,87.209,17.156,,
3855,06/09/24 08:45:00 PM,,,,19.032,19.032
3856,06/09/24 08:46:43 PM,19.032,88.304,16.910,,
3857,06/09/24 09:00:00 PM,,,,18.366,18.366
3858,06/09/24 09:01:43 PM,18.366,89.575,16.451,,
3859,06/09/24 09:15:00 PM,,,,17.796,17.796
3860,06/09/24 09:16:43 PM,17.796,92.078,16.269,,
3861,06/09/24 09:30:00 PM,,,,17.415,17.415
3862,06/09/24 09:31:43 PM,17.415,92.988,16.026,,
3863,06/09/24 09:45:00 PM,,,,17.034,17.034
3864,06/09/24 09:46:43 PM,17.034,93.995,15.795,,
3865,06/09/24 10:00:00 PM,,,,16.654,16.654
3866,06/09/24 10:01:43 PM,16.654,95.202,15.589,,
3867,06/09/24 10:15:00 PM,,,,16.463,16.463
3868,06/09/24 10:16:43 PM,16.463,95.776,15.481,,
3869,06/09/24 10:30:00 PM,,,,16.177,16.177
3870,06/09/24 10:31:43 PM,16.177,95.985,15.224,,
3871,06/09/24 10:45:00 PM,,,,15.963,15.963
3872,06/09/24 10:46:43 PM,15.963,96.368,15.064,,
3873,06/09/24 11:00:00 PM,,,,15.748,15.748
3874,06/09/24 11:01:43 PM,15.748,96.723,14.898,,
3875,06/09/24 11:15:00 PM,,,,15.509,15.509
3876,06/09/24 11:16:43 PM,15.509,97.019,14.700,,
3877,06/09/24 11:30:00 PM,,,,15.366,15.366
3878,06/09/24 11:31:43 PM,15.366,97.544,14.629,,
3879,06/09/24 11:45:00 PM,,,,15.175,15.175
3880,06/09/24 11:46:43 PM,15.175,97.493,14.431,,
3881,06/10/24 12:00:00 AM,,,,15.031,15.031
3882,06/10/24 12:01:43 AM,15.031,97.557,14.296,,
3883,06/10/24 12:15:00 AM,,,,14.840,14.840
3884,06/10/24 12:16:43 AM,14.840,97.862,14.146,,
3885,06/10/24 12:30:00 AM,,,,14.697,14.697
3886,06/10/24 12:31:43 AM,14.697,97.925,14.010,,
3887,06/10/24 12:45:00 AM,,,,14.577,14.577
3888,06/10/24 12:46:43 AM,14.577,97.944,13.893,,
3889,06/10/24 01:00:00 AM,,,,14.481,14.481
3890,06/10/24 01:01:43 AM,14.481,98.172,13.827,,
3891,06/10/24 01:15:00 AM,,,,14.337,14.337
3892,06/10/24 01:16:43 AM,14.337,98.539,13.733,,
3893,06/10/24 01:30:00 AM,,,,14.266,14.266
3894,06/10/24 01:31:43 AM,14.266,98.722,13.685,,
3895,06/10/24 01:45:00 AM,,,,14.242,14.242
3896,06/10/24 01:46:43 AM,14.242,99.271,13.734,,
3897,06/10/24 02:00:00 AM,,,,14.074,14.074
3898,06/10/24 02:01:43 AM,14.074,99.427,13.586,,
3899,06/10/24 02:15:00 AM,,,,13.930,13.930
3900,06/10/24 02:16:43 AM,13.930,99.739,13.483,,
3901,06/10/24 02:30:00 AM,,,,13.666,13.666
3902,06/10/24 02:31:43 AM,13.666,99.792,13.224,,
3903,06/10/24 02:45:00 AM,,,,13.497,13.497
3904,06/10/24 02:46:43 AM,13.497,99.920,13.072,,
3905,06/10/24 03:00:00 AM,,,,13.497,13.497
3906,06/10/24 03:01:43 AM,13.497,100.000,13.098,,
3907,06/10/24 03:15:00 AM,,,,13.473,13.473
3908,06/10/24 03:16:43 AM,13.473,100.000,13.079,,
3909,06/10/24 03:30:00 AM,,,,13.425,13.425
3910,06/10/24 03:31:43 AM,13.425,100.000,13.045,,
3911,06/10/24 03:45:00 AM,,,,13.329,13.329
3912,06/10/24 03:46:43 AM,13.329,100.000,12.971,,
3913,06/10/24 04:00:00 AM,,,,13.185,13.185
3914,06/10/24 04:01:43 AM,13.185,100.000,12.843,,
3915,06/10/24 04:15:00 AM,,,,13.112,13.112
3916,06/10/24 04:16:43 AM,13.112,100.000,12.784,,
3917,06/10/24 04:30:00 AM,,,,12.968,12.968
3918,06/10/24 04:31:43 AM,12.968,100.000,12.643,,
3919,06/10/24 04:45:00 AM,,,,12.775,12.775
