...1,Timestamp,Air TempC.x,VPD.x,Vapor Pressure.x,Atmos Pressure.x,Solar,Wetness Level 1,Wetness Level 2,Air TempC.y,Atmos Pressure.y,VPD.y,Vapor Pressure.y,Atmos.Pressure,Air.TempC,VPD,Vapor.Pressure,Wetness.Level.1,Wetness.Level.2
1647,2024-04-27T08:15:00Z,NA,NA,NA,NA,81.1,796,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,2024-04-27T08:30:00Z,NA,NA,NA,NA,111.1,777,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,2024-04-27T08:45:00Z,NA,NA,NA,NA,110.8,756,549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1650,2024-04-27T09:00:00Z,NA,NA,NA,NA,146.7,708,519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1651,2024-04-27T09:15:00Z,NA,NA,NA,NA,149.6,669,497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,2024-04-27T09:30:00Z,NA,NA,NA,NA,124.1,637,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,2024-04-27T09:45:00Z,NA,NA,NA,NA,132.2,616,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,2024-04-27T10:00:00Z,NA,NA,NA,NA,134,599,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,2024-04-27T10:15:00Z,NA,NA,NA,NA,140.4,577,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,2024-04-27T10:30:00Z,NA,NA,NA,NA,248.8,550,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1657,2024-04-27T10:45:00Z,NA,NA,NA,NA,277.8,520,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,2024-04-27T11:00:00Z,NA,NA,NA,NA,416,456,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,2024-04-27T11:15:00Z,NA,NA,NA,NA,293.7,447,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,2024-04-27T11:30:00Z,NA,NA,NA,NA,292.2,447,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,2024-04-27T11:45:00Z,NA,NA,NA,NA,351.4,446,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,2024-04-27T12:00:00Z,NA,NA,NA,NA,491.1,446,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,2024-04-27T12:15:00Z,NA,NA,NA,NA,323.2,446,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,2024-04-27T12:30:00Z,NA,NA,NA,NA,377.6,445,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,2024-04-27T12:45:00Z,NA,NA,NA,NA,329.4,446,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,2024-04-27T13:00:00Z,NA,NA,NA,NA,367.7,446,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,2024-04-27T13:15:00Z,NA,NA,NA,NA,270.6,446,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,2024-04-27T13:30:00Z,NA,NA,NA,NA,138.2,446,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,2024-04-27T13:45:00Z,NA,NA,NA,NA,159.9,448,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,2024-04-27T14:00:00Z,NA,NA,NA,NA,432.3,445,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,2024-04-27T14:15:00Z,NA,NA,NA,NA,245,445,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,2024-04-27T14:30:00Z,NA,NA,NA,NA,303.4,445,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,2024-04-27T14:45:00Z,NA,NA,NA,NA,372.6,444,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,2024-04-27T15:00:00Z,NA,NA,NA,NA,334.5,444,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,2024-04-27T15:15:00Z,NA,NA,NA,NA,301.8,444,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,2024-04-27T15:30:00Z,NA,NA,NA,NA,214.6,444,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,2024-04-27T15:45:00Z,NA,NA,NA,NA,271.9,444,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,2024-04-27T16:00:00Z,NA,NA,NA,NA,433.8,443,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,2024-04-27T16:15:00Z,NA,NA,NA,NA,245.4,444,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,2024-04-27T16:30:00Z,NA,NA,NA,NA,202.3,444,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,2024-04-27T16:45:00Z,NA,NA,NA,NA,240.4,444,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,2024-04-27T17:00:00Z,NA,NA,NA,NA,137.9,444,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,2024-04-27T17:15:00Z,NA,NA,NA,NA,169,444,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1684,2024-04-27T17:30:00Z,NA,NA,NA,NA,125.8,444,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1685,2024-04-27T17:45:00Z,NA,NA,NA,NA,75.8,444,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,2024-04-27T18:00:00Z,NA,NA,NA,NA,92.8,444,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1687,2024-04-27T18:15:00Z,NA,NA,NA,NA,75.1,444,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,2024-04-27T18:30:00Z,NA,NA,NA,NA,88.1,444,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,2024-04-27T18:45:00Z,NA,NA,NA,NA,89.9,444,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1690,2024-04-27T19:00:00Z,NA,NA,NA,NA,82.2,445,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1691,2024-04-27T19:15:00Z,NA,NA,NA,NA,38.8,445,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,2024-04-27T19:30:00Z,NA,NA,NA,NA,25.5,445,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,2024-04-27T19:45:00Z,NA,NA,NA,NA,19.2,445,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,2024-04-27T20:00:00Z,NA,NA,NA,NA,12.6,446,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,2024-04-27T20:15:00Z,NA,NA,NA,NA,4.6,446,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,2024-04-27T20:30:00Z,NA,NA,NA,NA,0,447,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1697,2024-04-27T20:45:00Z,NA,NA,NA,NA,0,447,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1698,2024-04-27T21:00:00Z,NA,NA,NA,NA,0,447,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1699,2024-04-27T21:15:00Z,NA,NA,NA,NA,0,448,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,2024-04-27T21:30:00Z,NA,NA,NA,NA,0,448,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1701,2024-04-27T21:45:00Z,NA,NA,NA,NA,0,448,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,2024-04-27T22:00:00Z,NA,NA,NA,NA,0,449,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,2024-04-27T22:15:00Z,NA,NA,NA,NA,0,449,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1704,2024-04-27T22:30:00Z,NA,NA,NA,NA,0,449,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1705,2024-04-27T22:45:00Z,NA,NA,NA,NA,0,450,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1706,2024-04-27T23:00:00Z,NA,NA,NA,NA,0,450,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707,2024-04-27T23:15:00Z,NA,NA,NA,NA,0,450,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1708,2024-04-27T23:30:00Z,NA,NA,NA,NA,0,451,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,2024-04-27T23:45:00Z,NA,NA,NA,NA,0,451,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,2024-04-28T00:00:00Z,NA,NA,NA,NA,0,451,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1711,2024-04-28T00:15:00Z,NA,NA,NA,NA,0,451,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1712,2024-04-28T00:30:00Z,NA,NA,NA,NA,0,452,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,2024-04-28T00:45:00Z,NA,NA,NA,NA,0,452,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1714,2024-04-28T01:00:00Z,NA,NA,NA,NA,0,452,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1715,2024-04-28T01:15:00Z,NA,NA,NA,NA,0,452,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1716,2024-04-28T01:30:00Z,NA,NA,NA,NA,0,453,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,2024-04-28T01:45:00Z,NA,NA,NA,NA,0,453,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1718,2024-04-28T02:00:00Z,NA,NA,NA,NA,0,454,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1719,2024-04-28T02:15:00Z,NA,NA,NA,NA,0,456,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,2024-04-28T02:30:00Z,NA,NA,NA,NA,0,458,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1721,2024-04-28T02:45:00Z,NA,NA,NA,NA,0,461,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1722,2024-04-28T03:00:00Z,NA,NA,NA,NA,0,463,454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1723,2024-04-28T03:15:00Z,NA,NA,NA,NA,0,465,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1724,2024-04-28T03:30:00Z,NA,NA,NA,NA,0,469,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1725,2024-04-28T03:45:00Z,NA,NA,NA,NA,0,472,463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1726,2024-04-28T04:00:00Z,NA,NA,NA,NA,0,475,467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1727,2024-04-28T04:15:00Z,NA,NA,NA,NA,0,479,471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1728,2024-04-28T04:30:00Z,NA,NA,NA,NA,0,482,474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1729,2024-04-28T04:45:00Z,NA,NA,NA,NA,0,486,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,2024-04-28T05:00:00Z,NA,NA,NA,NA,0,489,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,2024-04-28T05:15:00Z,NA,NA,NA,NA,0,493,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1732,2024-04-28T05:30:00Z,NA,NA,NA,NA,0,497,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1733,2024-04-28T05:45:00Z,NA,NA,NA,NA,0,500,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1734,2024-04-28T06:00:00Z,NA,NA,NA,NA,0,504,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1735,2024-04-28T06:15:00Z,NA,NA,NA,NA,0,508,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,2024-04-28T06:30:00Z,NA,NA,NA,NA,0,512,497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,2024-04-28T06:45:00Z,NA,NA,NA,NA,0,515,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1738,2024-04-28T07:00:00Z,NA,NA,NA,NA,6.2,519,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1739,2024-04-28T07:15:00Z,NA,NA,NA,NA,12.5,522,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1740,2024-04-28T07:30:00Z,NA,NA,NA,NA,22.9,524,504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,2024-04-28T07:45:00Z,NA,NA,NA,NA,57.1,518,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1742,2024-04-28T08:00:00Z,NA,NA,NA,NA,69.6,499,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1743,2024-04-28T08:15:00Z,NA,NA,NA,NA,78.7,482,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,2024-04-28T08:30:00Z,NA,NA,NA,NA,98.3,458,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,2024-04-28T08:45:00Z,NA,NA,NA,NA,124.1,452,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1746,2024-04-28T09:00:00Z,NA,NA,NA,NA,134,452,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1747,2024-04-28T09:15:00Z,NA,NA,NA,NA,143.4,451,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1748,2024-04-28T09:30:00Z,NA,NA,NA,NA,131.3,451,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1749,2024-04-28T09:45:00Z,NA,NA,NA,NA,137.1,451,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1750,2024-04-28T10:00:00Z,NA,NA,NA,NA,162.8,450,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,2024-04-28T10:15:00Z,NA,NA,NA,NA,143.6,449,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,2024-04-28T10:30:00Z,NA,NA,NA,NA,177.2,448,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1753,2024-04-28T10:45:00Z,NA,NA,NA,NA,265,448,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,2024-04-28T11:00:00Z,NA,NA,NA,NA,315.9,447,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1755,2024-04-28T11:15:00Z,NA,NA,NA,NA,212,447,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1756,2024-04-28T11:30:00Z,NA,NA,NA,NA,292.8,447,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1757,2024-04-28T11:45:00Z,NA,NA,NA,NA,385.6,446,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,2024-04-28T12:00:00Z,NA,NA,NA,NA,387.3,446,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,2024-04-28T12:15:00Z,NA,NA,NA,NA,327.4,445,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1760,2024-04-28T12:30:00Z,NA,NA,NA,NA,362.9,445,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1761,2024-04-28T12:45:00Z,NA,NA,NA,NA,698.5,445,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1762,2024-04-28T13:00:00Z,NA,NA,NA,NA,830.6,445,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1763,2024-04-28T13:15:00Z,NA,NA,NA,NA,603.1,444,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1764,2024-04-28T13:30:00Z,NA,NA,NA,NA,702.9,444,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,2024-04-28T13:45:00Z,NA,NA,NA,NA,828.9,443,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,2024-04-28T14:00:00Z,NA,NA,NA,NA,458.9,443,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,2024-04-28T14:15:00Z,NA,NA,NA,NA,440.2,443,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,2024-04-28T14:30:00Z,NA,NA,NA,NA,415.1,443,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1769,2024-04-28T14:45:00Z,NA,NA,NA,NA,464.4,442,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,2024-04-28T15:00:00Z,NA,NA,NA,NA,499.5,443,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,2024-04-28T15:15:00Z,NA,NA,NA,NA,493.1,441,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,2024-04-28T15:30:00Z,NA,NA,NA,NA,635.9,441,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,2024-04-28T15:45:00Z,NA,NA,NA,NA,553.9,440,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,2024-04-28T16:00:00Z,NA,NA,NA,NA,620.9,442,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,2024-04-28T16:15:00Z,NA,NA,NA,NA,704.2,441,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,2024-04-28T16:30:00Z,NA,NA,NA,NA,737.9,441,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,2024-04-28T16:45:00Z,NA,NA,NA,NA,235.1,442,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,2024-04-28T17:00:00Z,NA,NA,NA,NA,156.9,442,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,2024-04-28T17:15:00Z,NA,NA,NA,NA,147.9,442,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,2024-04-28T17:30:00Z,NA,NA,NA,NA,141.5,442,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,2024-04-28T17:45:00Z,NA,NA,NA,NA,147.9,442,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,2024-04-28T18:00:00Z,NA,NA,NA,NA,79.5,443,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,2024-04-28T18:15:00Z,NA,NA,NA,NA,108.2,442,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,2024-04-28T18:30:00Z,NA,NA,NA,NA,119,441,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,2024-04-28T18:45:00Z,NA,NA,NA,NA,98,441,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,2024-04-28T19:00:00Z,NA,NA,NA,NA,119.8,442,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,2024-04-28T19:15:00Z,NA,NA,NA,NA,100.5,442,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,2024-04-28T19:30:00Z,NA,NA,NA,NA,60.2,442,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,2024-04-28T19:45:00Z,NA,NA,NA,NA,24,443,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,2024-04-28T20:00:00Z,NA,NA,NA,NA,16.7,443,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,2024-04-28T20:15:00Z,NA,NA,NA,NA,4.4,444,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,2024-04-28T20:30:00Z,NA,NA,NA,NA,0,444,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,2024-04-28T20:45:00Z,NA,NA,NA,NA,0,445,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,2024-04-28T21:00:00Z,NA,NA,NA,NA,0,445,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,2024-04-28T21:15:00Z,NA,NA,NA,NA,0,446,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,2024-04-28T21:30:00Z,NA,NA,NA,NA,0,446,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,2024-04-28T21:45:00Z,NA,NA,NA,NA,0,447,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,2024-04-28T22:00:00Z,NA,NA,NA,NA,0,447,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,2024-04-28T22:15:00Z,NA,NA,NA,NA,0,447,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,2024-04-28T22:30:00Z,NA,NA,NA,NA,0,448,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,2024-04-28T22:45:00Z,NA,NA,NA,NA,0,448,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,2024-04-28T23:00:00Z,NA,NA,NA,NA,0,448,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,2024-04-28T23:15:00Z,NA,NA,NA,NA,0,449,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,2024-04-28T23:30:00Z,NA,NA,NA,NA,0,449,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,2024-04-28T23:45:00Z,NA,NA,NA,NA,0,449,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,2024-04-29T00:00:00Z,NA,NA,NA,NA,0,450,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,2024-04-29T00:15:00Z,NA,NA,NA,NA,0,450,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1808,2024-04-29T00:30:00Z,NA,NA,NA,NA,0,450,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1809,2024-04-29T00:45:00Z,NA,NA,NA,NA,0,451,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1810,2024-04-29T01:00:00Z,NA,NA,NA,NA,0,451,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1811,2024-04-29T01:15:00Z,NA,NA,NA,NA,0,451,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1812,2024-04-29T01:30:00Z,NA,NA,NA,NA,0,451,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1813,2024-04-29T01:45:00Z,NA,NA,NA,NA,0,451,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1814,2024-04-29T02:00:00Z,NA,NA,NA,NA,0,451,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1815,2024-04-29T02:15:00Z,NA,NA,NA,NA,0,452,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1816,2024-04-29T02:30:00Z,NA,NA,NA,NA,0,452,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1817,2024-04-29T02:45:00Z,NA,NA,NA,NA,0,452,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1818,2024-04-29T03:00:00Z,NA,NA,NA,NA,0,452,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1819,2024-04-29T03:15:00Z,NA,NA,NA,NA,0,453,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1820,2024-04-29T03:30:00Z,NA,NA,NA,NA,0,453,449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1821,2024-04-29T03:45:00Z,NA,NA,NA,NA,0,453,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1822,2024-04-29T04:00:00Z,NA,NA,NA,NA,0,454,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1823,2024-04-29T04:15:00Z,NA,NA,NA,NA,0,455,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1824,2024-04-29T04:30:00Z,NA,NA,NA,NA,0,457,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1825,2024-04-29T04:45:00Z,NA,NA,NA,NA,0,459,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1826,2024-04-29T05:00:00Z,NA,NA,NA,NA,0,461,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1827,2024-04-29T05:15:00Z,NA,NA,NA,NA,0,463,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1828,2024-04-29T05:30:00Z,NA,NA,NA,NA,0,465,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1829,2024-04-29T05:45:00Z,NA,NA,NA,NA,0,467,454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1830,2024-04-29T06:00:00Z,NA,NA,NA,NA,0,470,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1831,2024-04-29T06:15:00Z,NA,NA,NA,NA,0,472,458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1832,2024-04-29T06:30:00Z,NA,NA,NA,NA,0,475,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1833,2024-04-29T06:45:00Z,NA,NA,NA,NA,0,477,463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1834,2024-04-29T07:00:00Z,NA,NA,NA,NA,5.7,479,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1835,2024-04-29T07:15:00Z,NA,NA,NA,NA,11.9,481,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1836,2024-04-29T07:30:00Z,NA,NA,NA,NA,25.6,481,463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1837,2024-04-29T07:45:00Z,NA,NA,NA,NA,56,468,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1838,2024-04-29T08:00:00Z,NA,NA,NA,NA,67.9,455,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1839,2024-04-29T08:15:00Z,NA,NA,NA,NA,76.5,452,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1840,2024-04-29T08:30:00Z,NA,NA,NA,NA,85.7,452,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1841,2024-04-29T08:45:00Z,NA,NA,NA,NA,110,452,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1842,2024-04-29T09:00:00Z,NA,NA,NA,NA,103.8,451,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843,2024-04-29T09:15:00Z,NA,NA,NA,NA,108.9,450,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1844,2024-04-29T09:30:00Z,NA,NA,NA,NA,112.6,450,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1845,2024-04-29T09:45:00Z,NA,NA,NA,NA,114.6,449,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1846,2024-04-29T10:00:00Z,NA,NA,NA,NA,121.6,449,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1847,2024-04-29T10:15:00Z,NA,NA,NA,NA,130.7,448,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1848,2024-04-29T10:30:00Z,NA,NA,NA,NA,140.1,448,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1849,2024-04-29T10:45:00Z,NA,NA,NA,NA,232.7,447,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,2024-04-29T11:00:00Z,NA,NA,NA,NA,179.6,447,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,2024-04-29T11:15:00Z,NA,NA,NA,NA,167,446,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,2024-04-29T11:30:00Z,NA,NA,NA,NA,219.2,446,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
