...1,Timestamp,VPD,Air TempC,Atmos Pressure,Vapor Pressure,Solar,Wetness Level 1,Wetness Level 2,Atmos.Pressure,Air.TempC,Vapor.Pressure,Wetness.Level.1,Wetness.Level.2
NA,2024-06-09T22:00:00Z,0.07,NA,NA,NA,0,NA,NA,97.91,16.8,1.841,442,450
NA,2024-06-09T22:15:00Z,0.05,NA,NA,NA,0,NA,NA,97.93,16.4,1.814,442,450
NA,2024-06-09T22:30:00Z,0.04,NA,NA,NA,0,NA,NA,97.94,16,1.786,443,451
NA,2024-06-09T22:45:00Z,0.02,NA,NA,NA,0,NA,NA,97.95,15.7,1.763,444,451
NA,2024-06-09T23:00:00Z,0.01,NA,NA,NA,0,NA,NA,97.95,15.4,1.743,446,451
NA,2024-06-09T23:15:00Z,0,NA,NA,NA,0,NA,NA,97.96,15.2,1.73,446,451
NA,2024-06-09T23:30:00Z,0,NA,NA,NA,0,NA,NA,97.97,15,1.703,449,451
NA,2024-06-09T23:45:00Z,0,NA,NA,NA,0,NA,NA,97.98,14.8,1.68,451,451
NA,2024-06-10T00:00:00Z,0,NA,NA,NA,0,NA,NA,97.98,14.7,1.67,452,451
NA,2024-06-10T00:15:00Z,0,NA,NA,NA,0,NA,NA,97.98,14.5,1.646,454,452
NA,2024-06-10T00:30:00Z,0,NA,NA,NA,0,NA,NA,97.98,14.3,1.626,457,452
NA,2024-06-10T00:45:00Z,0,NA,NA,NA,0,NA,NA,97.98,14.1,1.606,459,452
NA,2024-06-10T01:00:00Z,0,NA,NA,NA,0,NA,NA,97.98,13.9,1.587,462,452
NA,2024-06-10T01:15:00Z,0,NA,NA,NA,0,NA,NA,97.98,13.8,1.572,464,452
NA,2024-06-10T01:30:00Z,0,NA,NA,NA,0,NA,NA,97.97,13.6,1.56,466,452
NA,2024-06-10T01:45:00Z,0,NA,NA,NA,0,NA,NA,97.96,13.5,1.55,468,452
NA,2024-06-10T02:00:00Z,0,NA,NA,NA,0,NA,NA,97.96,13.5,1.548,468,452
NA,2024-06-10T02:15:00Z,0,NA,NA,NA,0,NA,NA,97.95,13.5,1.55,469,452
NA,2024-06-10T02:30:00Z,0,NA,NA,NA,0,NA,NA,97.95,13.4,1.536,471,452
NA,2024-06-10T02:45:00Z,0,NA,NA,NA,0,NA,NA,97.94,13.2,1.517,473,452
NA,2024-06-10T03:00:00Z,0,NA,NA,NA,0,NA,NA,97.93,13.1,1.503,475,453
NA,2024-06-10T03:15:00Z,0,NA,NA,NA,0,NA,NA,97.93,13,1.496,479,454
NA,2024-06-10T03:30:00Z,0,NA,NA,NA,0,NA,NA,97.92,13,1.491,483,454
NA,2024-06-10T03:45:00Z,0,NA,NA,NA,0,NA,NA,97.91,12.9,1.49,486,455
NA,2024-06-10T04:00:00Z,0,NA,NA,NA,0,NA,NA,97.9,13,1.492,488,455
NA,2024-06-10T04:15:00Z,0,NA,NA,NA,0,NA,NA,97.9,12.8,1.481,493,455
NA,2024-06-10T04:30:00Z,0,NA,NA,NA,0,NA,NA,97.89,12.7,1.47,494,455
NA,2024-06-10T04:45:00Z,0,NA,NA,NA,0,NA,NA,97.88,12.6,1.457,496,456
NA,2024-06-10T05:00:00Z,0,NA,NA,NA,0,NA,NA,97.87,12.3,1.432,497,456
NA,2024-06-10T05:15:00Z,0,NA,NA,NA,0,NA,NA,97.86,12.2,1.414,499,456
NA,2024-06-10T05:30:00Z,0,NA,NA,NA,0,NA,NA,97.86,12,1.4,501,458
NA,2024-06-10T05:45:00Z,0,NA,NA,NA,0,NA,NA,97.86,11.8,1.38,504,458
NA,2024-06-10T06:00:00Z,0,NA,NA,NA,0,NA,NA,97.87,11.6,1.366,506,459
NA,2024-06-10T06:15:00Z,0,NA,NA,NA,0,NA,NA,97.87,11.6,1.365,509,460
NA,2024-06-10T06:30:00Z,0,NA,NA,NA,0,NA,NA,97.88,11.4,1.351,511,461
NA,2024-06-10T06:45:00Z,0,NA,NA,NA,2,NA,NA,97.89,11.3,1.337,512,461
NA,2024-06-10T07:00:00Z,0,NA,NA,NA,6.2,NA,NA,97.9,11.2,1.331,514,461
NA,2024-06-10T07:15:00Z,0,NA,NA,NA,7.7,NA,NA,97.91,11.2,1.326,516,461
NA,2024-06-10T07:30:00Z,0,NA,NA,NA,9.7,NA,NA,97.91,11.2,1.33,518,461
NA,2024-06-10T07:45:00Z,0,NA,NA,NA,11.4,NA,NA,97.91,11.4,1.347,518,460
NA,2024-06-10T08:00:00Z,0,NA,NA,NA,13.4,NA,NA,97.92,11.6,1.369,518,459
NA,2024-06-10T08:15:00Z,0,NA,NA,NA,15.4,NA,NA,97.92,12.2,1.415,518,457
NA,2024-06-10T08:30:00Z,0,NA,NA,NA,17.6,NA,NA,97.91,12.7,1.469,515,455
NA,2024-06-10T08:45:00Z,0,NA,NA,NA,24.4,NA,NA,97.92,13.5,1.542,508,452
NA,2024-06-10T09:00:00Z,0,NA,NA,NA,59.7,NA,NA,97.91,14.4,1.646,492,451
NA,2024-06-10T09:15:00Z,0,NA,NA,NA,166.3,NA,NA,97.9,16,1.822,448,450
NA,2024-06-10T09:30:00Z,0.05,NA,NA,NA,279.8,NA,NA,97.89,17.5,1.95,440,448
NA,2024-06-10T09:45:00Z,0.23,NA,NA,NA,465.3,NA,NA,97.89,18.6,1.91,437,447
NA,2024-06-10T10:00:00Z,0.35,NA,NA,NA,189.7,NA,NA,97.88,19.3,1.891,436,446
NA,2024-06-10T10:15:00Z,0.45,NA,NA,NA,249.9,NA,NA,97.88,19.8,1.859,437,446
NA,2024-06-10T10:30:00Z,0.51,NA,NA,NA,239.5,NA,NA,97.87,20.2,1.861,437,446
NA,2024-06-10T10:45:00Z,0.6,NA,NA,NA,155.1,NA,NA,97.86,20.8,1.843,437,446
NA,2024-06-10T11:00:00Z,0.68,NA,NA,NA,219.9,NA,NA,97.85,21.3,1.857,433,444
NA,2024-06-10T11:15:00Z,0.78,NA,NA,NA,345,NA,NA,97.86,21.9,1.846,432,444
NA,2024-06-10T11:30:00Z,0.81,NA,NA,NA,385.6,NA,NA,97.86,22.1,1.853,435,444
NA,2024-06-10T11:45:00Z,0.87,NA,NA,NA,186.8,NA,NA,97.87,22.3,1.812,435,444
NA,2024-06-10T12:00:00Z,1.02,NA,NA,NA,181.6,NA,NA,97.87,22.7,1.738,435,444
NA,2024-06-10T12:15:00Z,1.13,NA,NA,NA,228.1,NA,NA,97.87,23.1,1.685,434,444
NA,2024-06-10T12:30:00Z,1.2,NA,NA,NA,213.9,NA,NA,97.86,23.2,1.646,434,443
NA,2024-06-10T12:45:00Z,1.25,NA,NA,NA,297.4,NA,NA,97.85,23.8,1.683,433,443
NA,2024-06-10T13:00:00Z,1.31,NA,NA,NA,298.1,NA,NA,97.85,23.7,1.622,434,443
NA,2024-06-10T13:15:00Z,1.32,NA,NA,NA,126.2,NA,NA,97.84,23.6,1.584,435,444
NA,2024-06-10T13:30:00Z,1.33,NA,NA,NA,180.4,NA,NA,97.82,23.7,1.599,433,443
NA,2024-06-10T13:45:00Z,1.28,NA,NA,NA,99.2,NA,NA,97.82,23.6,1.634,434,443
NA,2024-06-10T14:00:00Z,1.24,NA,NA,NA,237.9,NA,NA,97.83,23.2,1.607,434,443
NA,2024-06-10T14:15:00Z,1.43,NA,NA,NA,184.8,NA,NA,97.82,24,1.561,434,443
NA,2024-06-10T14:30:00Z,1.43,NA,NA,NA,233.1,NA,NA,97.81,24.2,1.578,434,443
NA,2024-06-10T14:45:00Z,1.43,NA,NA,NA,95.9,NA,NA,97.81,24,1.557,434,443
NA,2024-06-10T15:00:00Z,1.39,NA,NA,NA,165.9,NA,NA,97.81,24,1.588,434,443
NA,2024-06-10T15:15:00Z,1.48,NA,NA,NA,99.1,NA,NA,97.8,24.1,1.516,434,443
NA,2024-06-10T15:30:00Z,1.38,NA,NA,NA,167.5,NA,NA,97.8,23.8,1.567,434,443
NA,2024-06-10T15:45:00Z,1.35,NA,NA,NA,102,NA,NA,97.82,23.6,1.558,434,443
NA,2024-06-10T16:00:00Z,1.13,NA,NA,NA,172.5,NA,NA,97.82,23.1,1.689,434,442
NA,2024-06-10T16:15:00Z,1.19,NA,NA,NA,123.2,NA,NA,97.8,23.4,1.685,435,443
NA,2024-06-10T16:30:00Z,1.05,NA,NA,NA,174.7,NA,NA,97.81,23.2,1.785,434,443
NA,2024-06-10T16:45:00Z,1.19,NA,NA,NA,143.9,NA,NA,97.81,23.5,1.707,434,443
NA,2024-06-10T17:00:00Z,1.26,NA,NA,NA,96.7,NA,NA,97.81,23.5,1.638,435,443
NA,2024-06-10T17:15:00Z,1.08,NA,NA,NA,128,NA,NA,97.82,23,1.721,435,443
NA,2024-06-10T17:30:00Z,1.07,NA,NA,NA,135.5,NA,NA,97.82,23.1,1.749,434,443
NA,2024-06-10T17:45:00Z,1.28,NA,NA,NA,205.6,NA,NA,97.81,24.4,1.767,433,442
NA,2024-06-10T18:00:00Z,1.31,NA,NA,NA,245.5,NA,NA,97.81,24.5,1.755,433,443
NA,2024-06-10T18:15:00Z,1.27,NA,NA,NA,214.1,NA,NA,97.81,24.2,1.744,434,443
NA,2024-06-10T18:30:00Z,1.26,NA,NA,NA,108.9,NA,NA,97.82,24,1.726,434,443
NA,2024-06-10T18:45:00Z,1.25,NA,NA,NA,144.7,NA,NA,97.83,24.2,1.773,434,443
NA,2024-06-10T19:00:00Z,1.27,NA,NA,NA,242.8,NA,NA,97.84,24,1.715,434,442
NA,2024-06-10T19:15:00Z,1.15,NA,NA,NA,241,NA,NA,97.86,23.4,1.729,435,443
NA,2024-06-10T19:30:00Z,1.01,NA,NA,NA,153.8,NA,NA,97.87,22.7,1.748,435,443
NA,2024-06-10T19:45:00Z,0.94,NA,NA,NA,120.8,NA,NA,97.9,22.4,1.763,435,444
NA,2024-06-10T20:00:00Z,0.82,NA,NA,NA,19.6,NA,NA,97.91,21.7,1.782,436,445
NA,2024-06-10T20:15:00Z,0.68,NA,NA,NA,21.4,NA,NA,97.93,20.9,1.79,437,445
NA,2024-06-10T20:30:00Z,0.59,NA,NA,NA,11,NA,NA,97.94,20.2,1.779,437,446
NA,2024-06-10T20:45:00Z,0.53,NA,NA,NA,4.9,NA,NA,97.95,19.7,1.765,437,446
NA,2024-06-10T21:00:00Z,0.47,NA,NA,NA,0,NA,NA,97.97,19.1,1.746,438,446
NA,2024-06-10T21:15:00Z,0.44,NA,NA,NA,0,NA,NA,97.98,18.9,1.741,438,446
NA,2024-06-10T21:30:00Z,0.42,NA,NA,NA,0,NA,NA,98.01,18.6,1.733,438,446
NA,2024-06-10T21:45:00Z,0.53,NA,NA,NA,0,NA,NA,98.03,18.8,1.64,437,446
NA,2024-06-10T22:00:00Z,0.57,NA,NA,NA,0,NA,NA,98.06,18.7,1.588,437,446
NA,2024-06-10T22:15:00Z,0.57,NA,NA,NA,0,NA,NA,98.09,18.6,1.562,437,446
NA,2024-06-10T22:30:00Z,0.56,NA,NA,NA,0,NA,NA,98.12,18.3,1.541,437,446
NA,2024-06-10T22:45:00Z,0.55,NA,NA,NA,0,NA,NA,98.14,18,1.521,438,446
NA,2024-06-10T23:00:00Z,0.44,NA,NA,NA,0,NA,NA,98.17,17.6,1.56,438,446
NA,2024-06-10T23:15:00Z,0.4,NA,NA,NA,0,NA,NA,98.2,17.1,1.552,438,446
NA,2024-06-10T23:30:00Z,0.38,NA,NA,NA,0,NA,NA,98.21,17,1.555,438,446
NA,2024-06-10T23:45:00Z,0.38,NA,NA,NA,0,NA,NA,98.22,17,1.56,438,446
NA,2024-06-11T00:00:00Z,0.43,NA,NA,NA,0,NA,NA,98.23,17.2,1.529,438,446
NA,2024-06-11T00:15:00Z,0.44,NA,NA,NA,0,NA,NA,98.24,17.2,1.516,438,446
NA,2024-06-11T00:30:00Z,0.43,NA,NA,NA,0,NA,NA,98.25,16.9,1.488,438,446
NA,2024-06-11T00:45:00Z,0.45,NA,NA,NA,0,NA,NA,98.26,16.6,1.447,438,446
NA,2024-06-11T01:00:00Z,0.47,NA,NA,NA,0,NA,NA,98.27,16.2,1.372,438,446
NA,2024-06-11T01:15:00Z,0.44,NA,NA,NA,0,NA,NA,98.27,15.9,1.369,438,446
NA,2024-06-11T01:30:00Z,0.41,NA,NA,NA,0,NA,NA,98.27,15.7,1.372,438,446
NA,2024-06-11T01:45:00Z,0.4,NA,NA,NA,0,NA,NA,98.25,15.5,1.355,438,446
NA,2024-06-11T02:00:00Z,0.39,NA,NA,NA,0,NA,NA,98.25,15.4,1.357,438,446
NA,2024-06-11T02:15:00Z,0.36,NA,NA,NA,0,NA,NA,98.25,15.1,1.36,438,446
NA,2024-06-11T02:30:00Z,0.31,NA,NA,NA,0,NA,NA,98.26,14.8,1.375,439,447
NA,2024-06-11T02:45:00Z,0.29,NA,NA,NA,0,NA,NA,98.25,14.7,1.381,439,447
NA,2024-06-11T03:00:00Z,0.26,NA,NA,NA,0,NA,NA,98.26,14.4,1.38,439,447
NA,2024-06-11T03:15:00Z,0.22,NA,NA,NA,0,NA,NA,98.27,14,1.372,439,447
NA,2024-06-11T03:30:00Z,0.2,NA,NA,NA,0,NA,NA,98.26,13.8,1.383,440,447
NA,2024-06-11T03:45:00Z,0.18,NA,NA,NA,0,NA,NA,98.26,13.6,1.375,440,448
NA,2024-06-11T04:00:00Z,0.16,NA,NA,NA,0,NA,NA,98.26,13.2,1.361,440,448
NA,2024-06-11T04:15:00Z,0.14,NA,NA,NA,0,NA,NA,98.28,12.8,1.34,440,448
NA,2024-06-11T04:30:00Z,0.11,NA,NA,NA,0,NA,NA,98.29,12.3,1.328,441,449
NA,2024-06-11T04:45:00Z,0.08,NA,NA,NA,0,NA,NA,98.29,12,1.314,441,449
NA,2024-06-11T05:00:00Z,0.07,NA,NA,NA,0,NA,NA,98.3,11.6,1.298,442,449
NA,2024-06-11T05:15:00Z,0.05,NA,NA,NA,0,NA,NA,98.31,11.3,1.286,442,450
NA,2024-06-11T05:30:00Z,0.04,NA,NA,NA,0,NA,NA,98.32,11,1.275,443,450
NA,2024-06-11T05:45:00Z,0.03,NA,NA,NA,0,NA,NA,98.34,10.7,1.26,444,450
NA,2024-06-11T06:00:00Z,0.01,NA,NA,NA,0,NA,NA,98.35,10.4,1.25,445,450
NA,2024-06-11T06:15:00Z,0,NA,NA,NA,0,NA,NA,98.35,10.3,1.244,446,451
NA,2024-06-11T06:30:00Z,0,NA,NA,NA,0,NA,NA,98.36,10.1,1.235,447,451
NA,2024-06-11T06:45:00Z,0,NA,NA,NA,1.3,NA,NA,98.36,10,1.226,449,451
NA,2024-06-11T07:00:00Z,0,NA,NA,NA,5.7,NA,NA,98.36,9.9,1.219,450,451
NA,2024-06-11T07:15:00Z,0,NA,NA,NA,7.3,NA,NA,98.4,10,1.228,450,451
NA,2024-06-11T07:30:00Z,0,NA,NA,NA,9.2,NA,NA,98.41,10.1,1.237,450,451
NA,2024-06-11T07:45:00Z,0,NA,NA,NA,10.6,NA,NA,98.4,10.2,1.247,449,451
NA,2024-06-11T08:00:00Z,0,NA,NA,NA,12.5,NA,NA,98.42,10.5,1.267,445,450
NA,2024-06-11T08:15:00Z,0,NA,NA,NA,14.5,NA,NA,98.43,10.9,1.304,442,450
NA,2024-06-11T08:30:00Z,0,NA,NA,NA,16.7,NA,NA,98.44,11.4,1.35,442,450
NA,2024-06-11T08:45:00Z,0,NA,NA,NA,23.4,NA,NA,98.45,12.3,1.429,441,449
NA,2024-06-11T09:00:00Z,0.06,NA,NA,NA,63.2,NA,NA,98.45,13.3,1.465,440,448
NA,2024-06-11T09:15:00Z,0.24,NA,NA,NA,234.2,NA,NA,98.47,14.8,1.441,439,447
NA,2024-06-11T09:30:00Z,0.32,NA,NA,NA,474.1,NA,NA,98.47,15.6,1.446,438,447
NA,2024-06-11T09:45:00Z,0.42,NA,NA,NA,202.5,NA,NA,98.47,16.6,1.469,436,445
NA,2024-06-11T10:00:00Z,0.49,NA,NA,NA,267.5,NA,NA,98.47,16.6,1.394,436,444
NA,2024-06-11T10:15:00Z,0.58,NA,NA,NA,363.1,NA,NA,98.46,17.3,1.397,436,444
NA,2024-06-11T10:30:00Z,0.64,NA,NA,NA,281.4,NA,NA,98.46,17.9,1.414,435,444
NA,2024-06-11T10:45:00Z,0.71,NA,NA,NA,160.8,NA,NA,98.47,18.3,1.393,437,445
NA,2024-06-11T11:00:00Z,0.71,NA,NA,NA,206.2,NA,NA,98.48,17.9,1.34,434,443
NA,2024-06-11T11:15:00Z,0.69,NA,NA,NA,201.6,NA,NA,98.49,17.9,1.358,436,445
NA,2024-06-11T11:30:00Z,0.75,NA,NA,NA,392.2,NA,NA,98.48,18.2,1.344,432,442
NA,2024-06-11T11:45:00Z,0.85,NA,NA,NA,188,NA,NA,98.46,19.3,1.387,434,442
NA,2024-06-11T12:00:00Z,0.89,NA,NA,NA,262.9,NA,NA,98.45,19.4,1.368,434,443
NA,2024-06-11T12:15:00Z,0.91,NA,NA,NA,246.1,NA,NA,98.46,19.6,1.37,434,443
NA,2024-06-11T12:30:00Z,0.98,NA,NA,NA,542.4,NA,NA,98.44,20.3,1.397,434,443
NA,2024-06-11T12:45:00Z,0.92,NA,NA,NA,314,NA,NA,98.43,20.1,1.433,433,442
NA,2024-06-11T13:00:00Z,1.07,NA,NA,NA,233.8,NA,NA,98.42,20.5,1.348,433,443
NA,2024-06-11T13:15:00Z,1.02,NA,NA,NA,224.7,NA,NA,98.4,20.6,1.407,433,442
NA,2024-06-11T13:30:00Z,1.15,NA,NA,NA,535.9,NA,NA,98.39,21.3,1.378,433,442
NA,2024-06-11T13:45:00Z,1.18,NA,NA,NA,488.7,NA,NA,98.37,21.7,1.414,433,442
NA,2024-06-11T14:00:00Z,1.2,NA,NA,NA,375.5,NA,NA,98.38,21.9,1.417,433,442
NA,2024-06-11T14:15:00Z,1.21,NA,NA,NA,406.9,NA,NA,98.38,21.8,1.402,433,442
NA,2024-06-11T14:30:00Z,1.22,NA,NA,NA,243.7,NA,NA,98.37,22.1,1.442,433,442
NA,2024-06-11T14:45:00Z,1.22,NA,NA,NA,237.5,NA,NA,98.36,22.3,1.474,433,442
NA,2024-06-11T15:00:00Z,1.26,NA,NA,NA,254.3,NA,NA,98.36,22.3,1.434,433,442
NA,2024-06-11T15:15:00Z,1.26,NA,NA,NA,207.8,NA,NA,98.35,22.4,1.451,434,442
NA,2024-06-11T15:30:00Z,1.2,NA,NA,NA,174.3,NA,NA,98.34,22.1,1.456,434,442
NA,2024-06-11T15:45:00Z,1.26,NA,NA,NA,194.8,NA,NA,98.33,22.6,1.474,434,442
NA,2024-06-11T16:00:00Z,1.3,NA,NA,NA,250.7,NA,NA,98.31,22.6,1.446,434,442
NA,2024-06-11T16:15:00Z,1.28,NA,NA,NA,202.9,NA,NA,98.3,22.7,1.474,434,442
NA,2024-06-11T16:30:00Z,1.28,NA,NA,NA,249.4,NA,NA,98.3,22.8,1.488,434,442
NA,2024-06-11T16:45:00Z,1.32,NA,NA,NA,154.5,NA,NA,98.3,22.9,1.472,433,442
NA,2024-06-11T17:00:00Z,1.3,NA,NA,NA,110.6,NA,NA,98.31,22.8,1.485,434,442
NA,2024-06-11T17:15:00Z,1.14,NA,NA,NA,78.9,NA,NA,98.31,22.3,1.553,434,442
NA,2024-06-11T17:30:00Z,1.2,NA,NA,NA,132.4,NA,NA,98.31,22.6,1.543,434,442
NA,2024-06-11T17:45:00Z,1.23,NA,NA,NA,83.5,NA,NA,98.32,22.6,1.51,435,443
NA,2024-06-11T18:00:00Z,1.17,NA,NA,NA,270.8,NA,NA,98.32,22.5,1.551,433,442
NA,2024-06-11T18:15:00Z,1.12,NA,NA,NA,231.8,NA,NA,98.31,22.3,1.579,434,442
NA,2024-06-11T18:30:00Z,1.26,NA,NA,NA,176,NA,NA,98.32,22.8,1.516,434,442
NA,2024-06-11T18:45:00Z,1.22,NA,NA,NA,154.7,NA,NA,98.32,23,1.596,434,442
NA,2024-06-11T19:00:00Z,1.13,NA,NA,NA,183.8,NA,NA,98.32,22.3,1.562,434,443
NA,2024-06-11T19:15:00Z,1.1,NA,NA,NA,263.5,NA,NA,98.31,22.8,1.673,435,443
NA,2024-06-11T19:30:00Z,0.82,NA,NA,NA,184.4,NA,NA,98.33,20.7,1.622,435,443
NA,2024-06-11T19:45:00Z,0.67,NA,NA,NA,120.7,NA,NA,98.34,19.8,1.633,436,444
NA,2024-06-11T20:00:00Z,0.55,NA,NA,NA,10.8,NA,NA,98.34,18.7,1.603,437,445
NA,2024-06-11T20:15:00Z,0.43,NA,NA,NA,8.1,NA,NA,98.35,17.8,1.61,438,446
NA,2024-06-11T20:30:00Z,0.33,NA,NA,NA,6,NA,NA,98.35,17.1,1.625,438,446
NA,2024-06-11T20:45:00Z,0.26,NA,NA,NA,0.9,NA,NA,98.37,16.5,1.615,439,447
NA,2024-06-11T21:00:00Z,0.2,NA,NA,NA,0,NA,NA,98.39,16,1.607,439,447
NA,2024-06-11T21:15:00Z,0.17,NA,NA,NA,0,NA,NA,98.41,15.5,1.59,440,448
NA,2024-06-11T21:30:00Z,0.13,NA,NA,NA,0,NA,NA,98.42,15,1.575,440,448
NA,2024-06-11T21:45:00Z,0.1,NA,NA,NA,0,NA,NA,98.43,14.7,1.57,441,448
NA,2024-06-11T22:00:00Z,0.08,NA,NA,NA,0,NA,NA,98.44,14.3,1.546,441,449
NA,2024-06-11T22:15:00Z,0.06,NA,NA,NA,0,NA,NA,98.47,14,1.539,441,449
NA,2024-06-11T22:30:00Z,0.05,NA,NA,NA,0,NA,NA,98.47,13.8,1.524,442,449
NA,2024-06-11T22:45:00Z,0.03,NA,NA,NA,0,NA,NA,98.49,13.4,1.501,442,450
NA,2024-06-11T23:00:00Z,0.02,NA,NA,NA,0,NA,NA,98.49,13.1,1.484,443,450
NA,2024-06-11T23:15:00Z,0.01,NA,NA,NA,0,NA,NA,98.49,12.8,1.465,444,450
NA,2024-06-11T23:30:00Z,0,NA,NA,NA,0,NA,NA,98.51,12.7,1.459,444,450
NA,2024-06-11T23:45:00Z,0,NA,NA,NA,0,NA,NA,98.52,12.5,1.45,445,450
NA,2024-06-12T00:00:00Z,0,NA,NA,NA,0,NA,NA,98.51,12.3,1.43,447,451
NA,2024-06-12T00:15:00Z,0,NA,NA,NA,0,NA,NA,98.52,12.1,1.412,449,451
NA,2024-06-12T00:30:00Z,0,NA,NA,NA,0,NA,NA,98.51,12,1.397,451,451
NA,2024-06-12T00:45:00Z,0,NA,NA,NA,0,NA,NA,98.52,11.8,1.383,453,451
NA,2024-06-12T01:00:00Z,0,NA,NA,NA,0,NA,NA,98.53,11.6,1.368,455,451
NA,2024-06-12T01:15:00Z,0,NA,NA,NA,0,NA,NA,98.52,11.4,1.353,457,451
NA,2024-06-12T01:30:00Z,0,NA,NA,NA,0,NA,NA,98.53,11.3,1.34,459,451
NA,2024-06-12T01:45:00Z,0,NA,NA,NA,0,NA,NA,98.53,11.1,1.323,461,451
NA,2024-06-12T02:00:00Z,0,NA,NA,NA,0,NA,NA,98.52,11.1,1.318,463,451
NA,2024-06-12T02:15:00Z,0,NA,NA,NA,0,NA,NA,98.52,10.9,1.303,465,452
NA,2024-06-12T02:30:00Z,0,NA,NA,NA,0,NA,NA,98.5,10.7,1.289,467,452
NA,2024-06-12T02:45:00Z,0,NA,NA,NA,0,NA,NA,98.5,10.6,1.276,469,452
NA,2024-06-12T03:00:00Z,0,NA,NA,NA,0,NA,NA,98.5,10.5,1.265,472,452
NA,2024-06-12T03:15:00Z,0,NA,NA,NA,0,NA,NA,98.49,10.3,1.252,474,452
NA,2024-06-12T03:30:00Z,0,NA,NA,NA,0,NA,NA,98.48,10.2,1.243,476,453
NA,2024-06-12T03:45:00Z,0,NA,NA,NA,0,NA,NA,98.48,10,1.229,479,453
NA,2024-06-12T04:00:00Z,0,NA,NA,NA,0,NA,NA,98.48,9.9,1.221,481,453
NA,2024-06-12T04:15:00Z,0,NA,NA,NA,0,NA,NA,98.51,9.8,1.207,483,453
NA,2024-06-12T04:30:00Z,0,NA,NA,NA,0,NA,NA,98.51,9.7,1.202,486,453
NA,2024-06-12T04:45:00Z,0,NA,NA,NA,0,NA,NA,98.5,9.6,1.196,488,454
NA,2024-06-12T05:00:00Z,0,NA,NA,NA,0,NA,NA,98.49,9.5,1.186,490,454
NA,2024-06-12T05:15:00Z,0,NA,NA,NA,0,NA,NA,98.49,9.4,1.176,493,454
NA,2024-06-12T05:30:00Z,0,NA,NA,NA,0,NA,NA,98.5,9.3,1.168,495,454
NA,2024-06-12T05:45:00Z,0,NA,NA,NA,0,NA,NA,98.5,9.2,1.164,497,454
NA,2024-06-12T06:00:00Z,0,NA,NA,NA,0,NA,NA,98.51,9.1,1.158,500,455
NA,2024-06-12T06:15:00Z,0,NA,NA,NA,0,NA,NA,98.53,9,1.147,502,455
NA,2024-06-12T06:30:00Z,0,NA,NA,NA,4.9,NA,NA,98.54,9,1.147,504,455
NA,2024-06-12T06:45:00Z,0,NA,NA,NA,11.4,NA,NA,98.57,9,1.147,505,455
NA,2024-06-12T07:00:00Z,0,NA,NA,NA,16.5,NA,NA,98.58,9.1,1.152,506,455
NA,2024-06-12T07:15:00Z,0,NA,NA,NA,19,NA,NA,98.59,9.2,1.164,506,454
NA,2024-06-12T07:30:00Z,0,NA,NA,NA,22.3,NA,NA,98.61,9.4,1.182,505,453
NA,2024-06-12T07:45:00Z,0,NA,NA,NA,23.1,NA,NA,98.61,9.8,1.209,504,452
NA,2024-06-12T08:00:00Z,0,NA,NA,NA,26.2,NA,NA,98.62,10.2,1.242,500,451
NA,2024-06-12T08:15:00Z,0,NA,NA,NA,33.7,NA,NA,98.62,10.7,1.286,495,451
NA,2024-06-12T08:30:00Z,0,NA,NA,NA,35.7,NA,NA,98.62,11.2,1.333,488,451
NA,2024-06-12T08:45:00Z,0,NA,NA,NA,52,NA,NA,98.62,11.9,1.393,474,450
NA,2024-06-12T09:00:00Z,0,NA,NA,NA,76.4,NA,NA,98.64,12.7,1.472,456,450
NA,2024-06-12T09:15:00Z,0,NA,NA,NA,182.2,NA,NA,98.65,13.6,1.562,441,449
NA,2024-06-12T09:30:00Z,0,NA,NA,NA,277.8,NA,NA,98.65,14.8,1.677,440,449
NA,2024-06-12T09:45:00Z,0.07,NA,NA,NA,160.4,NA,NA,98.64,16.4,1.793,438,448
NA,2024-06-12T10:00:00Z,0.17,NA,NA,NA,151.1,NA,NA,98.63,17.5,1.832,437,447
NA,2024-06-12T10:15:00Z,0.22,NA,NA,NA,189,NA,NA,98.61,18.4,1.896,437,446
NA,2024-06-12T10:30:00Z,0.4,NA,NA,NA,297.7,NA,NA,98.61,19.5,1.867,436,445
NA,2024-06-12T10:45:00Z,0.55,NA,NA,NA,192.1,NA,NA,98.6,20.4,1.847,436,445
NA,2024-06-12T11:00:00Z,0.76,NA,NA,NA,333.6,NA,NA,98.6,21.6,1.806,431,442
NA,2024-06-12T11:15:00Z,0.96,NA,NA,NA,420,NA,NA,98.6,22.4,1.736,430,441
NA,2024-06-12T11:30:00Z,1.02,NA,NA,NA,291.5,NA,NA,98.6,22.5,1.694,431,441
NA,2024-06-12T11:45:00Z,1.05,NA,NA,NA,238.8,NA,NA,98.59,22.2,1.621,433,443
NA,2024-06-12T12:00:00Z,1.25,NA,NA,NA,294.8,NA,NA,98.58,22.7,1.516,433,442
NA,2024-06-12T12:15:00Z,1.4,NA,NA,NA,237.3,NA,NA,98.57,23.4,1.469,432,442
NA,2024-06-12T12:30:00Z,1.46,NA,NA,NA,442.7,NA,NA,98.57,23.8,1.489,431,442
NA,2024-06-12T12:45:00Z,1.5,NA,NA,NA,334.9,NA,NA,98.56,23.6,1.405,432,442
